pool,func,minargs,maxargs,type,address,definition
GSC-Function-495f250,function_1115bceb,1,1,0,sub_00000000006946F0,
GSC-Function-495f250,function_f74d2943,2,2,0,sub_00000000006948E0,
GSC-Function-495f250,getflowgraphdef,1,1,0,sub_0000000000694940,
GSC-Function-495f250,isarchetypeloaded,1,1,0,sub_0000000000694F30,
GSC-Function-495f250,function_e0a22931,1,1,0,sub_0000000000694E50,
GSC-Function-495f250,function_951b4205,0,0,0,sub_0000000000694E90,
GSC-Function-495f250,function_e949cfd7,1,1,0,sub_0000000000694EA0,
GSC-Function-495f250,pixbeginevent,1,2,0,sub_0000000000695010,
GSC-Function-495f250,pixendevent,0,0,0,sub_00000000006950D0,
GSC-Function-495f250,function_2ddeb362,1,1,0,sub_00000000006950E0,
GSC-Function-495f250,objective_getobjectivebitcount,0,0,0,sub_00000000006950F0,
GSC-Function-495f250,isweaponpowerbased,1,1,0,sub_0000000000695100,
GSC-Function-495f250,function_e36b5f2c,1,1,0,sub_0000000000695130,
GSC-Function-495f250,function_3786d342,1,1,0,sub_0000000000695170,
GSC-Function-495f250,clearobjectivecamerapoints,0,0,0,sub_00000000006951D0,
GSC-Function-495f250,addobjectivecamerapoint,5,7,0,sub_00000000006951E0,
GSC-Function-495f250,addobjectivecameraentity,7,9,0,sub_0000000000695310,
GSC-Function-495f250,function_9c27a516,4,5,0,sub_00000000006954A0,
GSC-Function-495f250,setobjectivecamerapointsactive,2,2,0,sub_0000000000695550,
GSC-Function-495f250,getbaseweaponitemindex,1,1,0,sub_0000000000695810,
GSC-Function-495f250,weaponhasattachment,2,8,0,sub_0000000000694810,
GSC-Function-495f250,getweaponattachments,1,1,0,sub_0000000000694760,
GSC-Function-495f250,function_9537a234,1,1,0,sub_0000000000694800,
GSC-Function-495f250,function_b2272884,0,0,0,sub_0000000000697280,
GSC-Function-495f250,function_16495154,1,1,0,sub_00000000006972D0,
GSC-Function-495f250,getreffromitemindex,1,3,0,sub_0000000000695590,
GSC-Function-495f250,function_6114f031,1,3,0,sub_0000000000695640,
GSC-Function-495f250,getitemindexfromref,1,2,0,sub_00000000006956F0,
GSC-Function-495f250,function_3363043a,1,2,0,sub_0000000000695770,
GSC-Function-495f250,getunlockableiteminfofromindex,1,3,0,sub_0000000000695860,
GSC-Function-495f250,function_b143666d,2,3,0,sub_0000000000695C10,
GSC-Function-495f250,getattachmenttableindex,1,1,0,sub_0000000000695CC0,
GSC-Function-495f250,getcamanimtime,1,1,0,sub_0000000000695D50,
GSC-Function-495f250,iscamanimlooping,1,1,0,sub_0000000000695DD0,
GSC-Function-495f250,gethierarchicaltasknetwork,1,1,0,sub_0000000000695CF0,
GSC-Function-495f250,function_cc68801f,3,4,0,sub_0000000000695ED0,
GSC-Function-495f250,function_991b2622,0,0,0,sub_0000000000696030,
GSC-Function-495f250,function_489009c1,1,1,0,sub_0000000000696060,
GSC-Function-495f250,function_53a81463,4,4,0,sub_0000000000696100,
GSC-Function-495f250,function_784b5aa6,0,0,0,sub_00000000006961F0,
GSC-Function-495f250,function_abaeb170,2,7,0,sub_0000000000696200,
GSC-Function-495f250,function_6de8969b,2,7,0,sub_0000000000696350,
GSC-Function-495f250,function_579fdc53,2,7,0,sub_0000000000696480,
GSC-Function-495f250,function_4ba8fde,1,1,0,sub_00000000006965C0,
GSC-Function-495f250,function_a3975ce9,0,0,0,sub_0000000000696600,
GSC-Function-495f250,function_a04d222e,0,0,0,sub_0000000000696620,
GSC-Function-495f250,function_d634ed59,0,0,0,sub_0000000000696640,
GSC-Function-495f250,function_c77ddcd6,0,0,0,sub_0000000000696660,
GSC-Function-495f250,function_b1702735,1,1,0,sub_0000000000696670,
GSC-Function-495f250,function_8322cf16,0,0,0,sub_0000000000696690,
GSC-Function-495f250,function_d0dc448b,1,1,0,sub_00000000006966A0,
GSC-Function-495f250,function_91b29d2a,1,1,0,sub_00000000006966E0,
GSC-Function-495f250,function_682385e7,0,0,0,sub_0000000000696720,
GSC-Function-495f250,function_3eab95b5,2,2,0,sub_0000000000696730,
GSC-Function-495f250,function_54ca5536,2,2,0,sub_00000000006967B0,
GSC-Function-495f250,function_43cd95f4,2,2,0,sub_0000000000696800,
GSC-Function-495f250,function_b97dfce0,2,2,0,sub_0000000000696850,
GSC-Function-495f250,function_b2cf8bc6,2,2,0,sub_00000000006968D0,
GSC-Function-495f250,function_2ec6d222,0,0,0,sub_0000000000696910,
GSC-Function-495f250,function_d12fe2ad,2,2,0,sub_0000000000696FF0,
GSC-Function-495f250,function_a2f05227,0,0,0,sub_00000000006970F0,
GSC-Function-495f250,function_a33811dd,0,0,0,sub_0000000000697120,
GSC-Function-495f250,function_29500b6c,0,0,0,sub_0000000000697150,
GSC-Function-495f250,function_3a2469b8,1,1,0,sub_0000000000697180,
GSC-Function-495f250,function_a9c3ae72,1,1,0,sub_00000000006971C0,
GSC-Function-495f250,function_dd1ab91a,1,1,0,sub_0000000000697200,
GSC-Function-495f250,function_f5b30206,1,1,0,sub_0000000000697240,
GSC-Function-495f250,function_32cf98be,2,2,0,sub_0000000000697330,
GSC-Function-495f250,function_6c07201b,2,2,0,sub_00000000006973D0,
GSC-Function-49608a0,getdvarstring,1,2,0,sub_000000000069CE00,
GSC-Function-49608a0,getdvarint,2,2,0,sub_000000000069CEF0,
GSC-Function-49608a0,getdvarfloat,2,2,0,sub_000000000069CFF0,
GSC-Function-49608a0,getdvarvector,2,2,0,sub_000000000069D0E0,
GSC-Function-49608a0,getdvar,1,2,0,sub_000000000069D220,
GSC-Function-49608a0,throw,0,0,1,sub_000000000069D4D0,crash the vm with 2687742442
GSC-Function-49608a0,array,0,100,0,sub_000000000069D4F0,
GSC-Function-49608a0,associativearray,0,200,0,sub_000000000069D680,
GSC-Function-49608a0,arrayremovevalue,2,3,0,sub_000000000069D920,
GSC-Function-49608a0,arrayremoveindex,2,3,0,sub_000000000069D9E0,
GSC-Function-49608a0,arrayinsert,3,3,0,sub_000000000069DBB0,
GSC-Function-49608a0,arraycombine,4,4,0,sub_000000000069DC40,
GSC-Function-49608a0,arraycopy,1,1,0,sub_000000000069DD30,
GSC-Function-49608a0,isinarray,2,2,0,sub_000000000069DF10,
GSC-Function-49608a0,getarraykeys,1,1,0,sub_000000000069DFA0,
GSC-Function-49608a0,getfirstarraykey,1,1,0,sub_000000000069E030,
GSC-Function-49608a0,getnextarraykey,2,2,0,sub_000000000069E090,
GSC-Function-49608a0,getlastarraykey,1,1,0,sub_000000000069E100,
GSC-Function-49608a0,getprevarraykey,2,2,0,sub_000000000069E160,
GSC-Function-49608a0,arrayintersect,2,3,0,sub_000000000069E1D0,
GSC-Function-49608a0,arraygetclosest,2,3,0,sub_000000000069E2A0,
GSC-Function-49608a0,arraygetfarthest,2,3,0,sub_000000000069E370,
GSC-Function-49608a0,function_2e532eed,1,1,0,sub_000000000069DE20,
GSC-Function-49608a0,getrealtime,0,0,0,sub_000000000069F800,
GSC-Function-49608a0,isfunctionptr,1,1,0,sub_000000000069E440,
GSC-Function-49608a0,isscriptfunctionptr,1,1,0,sub_000000000069E470,
GSC-Function-49608a0,iscodefunctionptr,1,1,0,sub_000000000069E4A0,
GSC-Function-49608a0,isstring,1,1,0,sub_000000000069E4D0,
GSC-Function-49608a0,isarray,1,1,0,sub_000000000069E5A0,
GSC-Function-49608a0,isweapon,1,1,0,sub_000000000069E5E0,
GSC-Function-49608a0,isint,1,1,0,sub_000000000069E670,
GSC-Function-49608a0,isfloat,1,1,0,sub_000000000069E640,
GSC-Function-49608a0,isvec,1,1,0,sub_000000000069E6A0,
GSC-Function-49608a0,isclass,1,1,0,sub_000000000069E500,
GSC-Function-49608a0,isstruct,1,1,0,sub_000000000069E550,
GSC-Function-49608a0,ishash,1,1,0,sub_000000000069E6D0,
GSC-Function-49608a0,issubstr,2,2,0,sub_000000000069E700,
GSC-Function-49608a0,getsubstr,2,3,0,sub_000000000069E750,
GSC-Function-49608a0,tolower,1,1,0,sub_000000000069E8A0,
GSC-Function-49608a0,toupper,1,1,0,sub_000000000069E940,
GSC-Function-49608a0,strtok,2,2,0,sub_000000000069E9E0,
GSC-Function-49608a0,strtok2,2,2,0,sub_000000000069ECC0,
GSC-Function-49608a0,strstartswith,2,2,0,sub_000000000069EF80,
GSC-Function-49608a0,function_ea13f55,3,3,0,sub_000000000069EEE0,
GSC-Function-49608a0,strendswith,2,2,0,sub_000000000069EFD0,
GSC-Function-49608a0,strisnumber,1,1,0,sub_000000000069F020,
GSC-Function-49608a0,strisfloat,1,1,0,sub_000000000069F0D0,
GSC-Function-49608a0,strisint,1,1,0,sub_000000000069F180,
GSC-Function-49608a0,strstrip,1,1,0,sub_000000000069F220,
GSC-Function-49608a0,makelocalizedstring,1,1,1,sub_000000000069F510,translate string
GSC-Function-49608a0,sprintf,1,7fffffff,0,sub_000000000069F5B0,
GSC-Function-49608a0,getlocalizedstringindexbitcount,0,0,0,sub_000000000069F5A0,
GSC-Function-49608a0,tablelookup,4,8,0,sub_000000000069F360,
GSC-Function-49608a0,tablelookuprownum,3,3,0,sub_000000000069F340,
GSC-Function-49608a0,tablelookupcolumnforrow,3,3,0,sub_000000000069F350,
GSC-Function-49608a0,tablelookupfindcoreasset,1,1,0,sub_000000000069F330,
GSC-Function-49608a0,tablelookuprowcount,1,1,0,sub_000000000069F380,
GSC-Function-49608a0,tablelookupcolumncount,1,1,0,sub_000000000069F390,
GSC-Function-49608a0,tablelookuprow,2,2,0,sub_000000000069F3A0,
GSC-Function-49608a0,function_3f6a828c,2,2,0,sub_000000000069F370,
GSC-Function-49608a0,openfile,2,2,1,sub_000000000069F3B0,nulled
GSC-Function-49608a0,closefile,1,1,1,sub_000000000069F3C0,nulled
GSC-Function-49608a0,fprintln,2,2,1,sub_000000000069F3D0,nulled
GSC-Function-49608a0,fprintfields,2,2,1,sub_000000000069F3E0,nulled
GSC-Function-49608a0,freadln,1,1,1,sub_000000000069F3F0,nulled
GSC-Function-49608a0,fgetarg,2,2,1,sub_000000000069F400,nulled
GSC-Function-49608a0,debugbreak,0,0,1,sub_000000000069F4A0,crash vm with 1850691545
GSC-Function-49608a0,assert(bool val;object message = undefined),1,2,1,sub_000000000069F410,crash vm with 2344222932 if val false; with 2737681163 if message is set
GSC-Function-49608a0,assertmsg,1,1,1,sub_000000000069F460,crash vm with 1385570291
GSC-Function-49608a0,errormsg,1,1,1,sub_000000000069F480,crash vm with 2532286589
GSC-Function-49608a0,ispc,0,0,0,sub_000000000069F4C0,
GSC-Function-49608a0,function_8b1a219a,0,0,0,sub_000000000069F4D0,
GSC-Function-49608a0,isprofilebuild,0,0,0,sub_000000000069F4E0,
GSC-Function-49608a0,function_59116c33,0,0,0,sub_000000000069F4F0,
GSC-Function-49608a0,function_2ee076a7,0,0,0,sub_000000000069F500,
GSC-Function-49612d0,enumerateweapons,1,1,1,sub_00000000006A1C20,nulled
GSC-Function-49612d0,function_a16a090d(Weapon w)->string,1,1,1,sub_00000000006A1C30,
GSC-Function-49612d0,weapon,1,1,0,sub_00000000006A1C60,
GSC-Function-49612d0,function_1242e467,1,1,0,sub_00000000006A1CA0,
GSC-Function-49612d0,function_711c258,3,3,0,sub_00000000006A21A0,
GSC-Function-49612d0,function_d547b972,0,0,0,sub_00000000006A2330,
GSC-Function-49612d0,getcamoindex,1,1,0,sub_00000000006A1CE0,
GSC-Function-49612d0,function_2470f404,1,1,0,sub_00000000006A1D10,
GSC-Function-49612d0,function_5442be13,1,1,0,sub_00000000006A1D40,
GSC-Function-49612d0,getactivecamo,1,1,0,sub_00000000006A1D70,
GSC-Function-49612d0,function_8b51d9d1,1,1,0,sub_00000000006A1FB0,
GSC-Function-49612d0,function_57411076(string ukn1)->string|undefined,1,1,1,sub_00000000006A20B0,
GSC-Function-49612d0,function_2c48197b,0,0,0,sub_00000000006A1EA0,
GSC-Function-49612d0,function_ea647602,1,2,0,sub_00000000006A2340,
GSC-Function-49b5590,randomint,1,1,0,sub_0000000003198480,
GSC-Function-49b5590,randomfloat,1,1,0,sub_00000000031984D0,
GSC-Function-49b5590,randomintrange,2,2,0,sub_0000000003198500,
GSC-Function-49b5590,function_21a3a673,2,2,0,sub_0000000003198560,
GSC-Function-49b5590,randomfloatrange,2,2,0,sub_00000000031985C0,
GSC-Function-49b5590,function_fc3f770b,3,3,0,sub_0000000003198630,
GSC-Function-49b5590,function_6151a62c,4,4,0,sub_00000000031986B0,
GSC-Function-49b5590,function_1f4464c0,1,1,0,sub_0000000003198740,
GSC-Function-49b5590,function_d59c2d03,1,2,0,sub_0000000003198760,
GSC-Function-49b56c0,setsharedviewport,1,1,0,sub_0000000003198B80,
GSC-Function-49b56c0,settopdowncamerayaw,1,1,0,sub_0000000003198BA0,
GSC-Function-49b56c0,function_cab6408d,1,1,0,sub_0000000003198BC0,
GSC-Function-49b56c0,setjumpheight,1,1,0,sub_0000000003198C30,
GSC-Function-49b56c0,getlocalizedstringindex,1,1,0,sub_0000000003198C70,
GSC-Function-49b56c0,function_64f2f84c,3,3,0,sub_0000000003198AF0,
GSC-Function-49b56c0,function_211b7237,2,2,0,sub_00000000031988A0,
GSC-Function-49b56c0,function_66aa4b70,2,2,0,sub_0000000003198910,
GSC-Function-49b56c0,function_b4c6383f,3,7,0,sub_0000000003198CF0,
GSC-Function-49b56c0,function_5e0ffde3,1,1,0,sub_0000000003198E90,
GSC-Function-49b56c0,function_4d990c6a,0,0,0,sub_0000000003198EC0,
GSC-Function-49b56c0,function_d9a960f2,3,7,0,sub_0000000003198ED0,
GSC-Function-49b56c0,function_13861db4,1,1,0,sub_0000000003199070,
GSC-Function-49b56c0,function_65f7de49,0,0,0,sub_00000000031990F0,
GSC-Function-49b56c0,function_bea73b01,0,0,0,sub_0000000003199100,
GSC-Function-495cfb0,btapi_forceragdoll,1,1,0,sub_00000000005A9970,
GSC-Function-495cfb0,function_84deede1,1,1,0,sub_00000000005A9990,
GSC-Function-495cfb0,function_b3362992,1,1,0,sub_00000000005A9A40,
GSC-Function-495cfb0,function_c469fed4,1,1,0,sub_00000000005A9DB0,
GSC-Function-495cfb0,function_d53e3c90,1,1,0,sub_00000000005A9AF0,
GSC-Function-495cfb0,function_9f787ff1,1,1,0,sub_00000000005A99E0,
GSC-Function-495cfb0,function_5cbbc793,1,1,0,sub_00000000005A9BB0,
GSC-Function-495cfb0,function_84a2736f,1,1,0,sub_00000000005A9C10,
GSC-Function-495cfb0,function_3ca58365,1,1,0,sub_00000000005A9E60,
GSC-Function-495cfb0,function_68f55624,1,1,0,sub_00000000005AA170,
GSC-Function-495cfb0,function_96002f1a,1,1,0,sub_00000000005AA1A0,
GSC-Function-495cfb0,function_55584de6,1,1,0,sub_00000000005A9B40,
GSC-Function-495cfb0,function_cbe61325,1,1,0,sub_00000000005AA1D0,
GSC-Function-495cfb0,function_e7ca9326,1,1,0,sub_00000000005AA3E0,
GSC-Function-495cfb0,function_57887c8a,1,1,0,sub_00000000005AA440,
GSC-Function-495cfb0,function_bab11022,1,1,0,sub_00000000005AA6D0,
GSC-Function-495ceb0,function_7e388659,1,1,0,sub_00000000005A9730,
GSC-Function-495ceb0,function_38f682e7,1,1,0,sub_00000000005A9390,
GSC-Function-495ceb0,function_6db25941,1,1,0,sub_00000000005A9430,
GSC-Function-495ceb0,function_dd15e8ac,1,1,0,sub_00000000005A9530,
GSC-Function-495ceb0,function_ac10d803,1,1,0,sub_00000000005A95C0,
GSC-Function-495ceb0,function_e944103f,1,1,0,sub_00000000005A97D0,
GSC-Function-495cf78,function_fe5f3759,1,1,0,sub_00000000005A9960,
GSC-Function-495d1c8,function_1a4af959,1,1,0,sub_00000000005AB030,
GSC-Method-498dcf0,giveweapon,1,2,0,sub_0000000002A91710,
GSC-Method-498dcf0,function_60cd1431,3,4,0,sub_0000000002A97A60,
GSC-Method-498dcf0,function_28602a03,1,3,0,sub_0000000002A9DDF0,
GSC-Method-498dcf0,function_df5af7ec,1,1,0,sub_0000000002AA2050,
GSC-Method-498dcf0,function_635f9c02,1,1,0,sub_0000000002AA6250,
GSC-Method-498dcf0,hasmaxprimaryweapons,0,0,0,sub_0000000002AAA6E0,
GSC-Method-498dcf0,updateweaponoptions,1,2,0,sub_0000000002AAC7E0,
GSC-Method-498dcf0,setblockweaponpickup,2,2,0,sub_0000000002A8D4D0,
GSC-Method-498dcf0,getinventoryheldweapon,0,0,0,sub_0000000002B3A6C0,
GSC-Method-498dcf0,setinventoryheldweapon,1,1,0,sub_0000000002B385A0,
GSC-Method-498dcf0,calcweaponoptions,2,7,0,sub_0000000002AB2BC0,
GSC-Method-498dcf0,calcplayeroptions,1,2,0,sub_0000000002AB70B0,
GSC-Method-498dcf0,setplayerrenderoptions,1,1,0,sub_0000000002AD1E00,
GSC-Method-498dcf0,nextplayerrenderoption,2,3,1,sub_0000000002AE4750,
GSC-Method-498dcf0,function_a6fc2979,2,4,0,sub_0000000002AF11E0,
GSC-Method-498dcf0,bbclasschoice,1,3,0,sub_0000000002AE4740,
GSC-Method-498dcf0,sethighlighted,1,1,0,sub_0000000002AFDBC0,
GSC-Method-498dcf0,function_bd3cce02,2,2,0,sub_0000000002AF7720,
GSC-Method-498dcf0,function_5a926d8,1,1,0,sub_0000000002AFBA80,
GSC-Method-498dcf0,sortheldweapons,0,0,0,sub_0000000002B29A20,
GSC-Method-498dcf0,takeweapon,1,2,0,sub_0000000002B2BB70,
GSC-Method-498dcf0,function_a39f313c,0,1,0,sub_0000000002B278F0,
GSC-Method-498dcf0,isthrowinggrenade,0,0,0,sub_0000000002B191F0,
GSC-Method-498dcf0,function_d911b948,0,0,0,sub_0000000002B1D3E0,
GSC-Method-498dcf0,function_61efcfe5,0,0,0,sub_0000000002B215C0,
GSC-Method-498dcf0,function_f071483d,0,0,0,sub_0000000002B257F0,
GSC-Method-498dcf0,forcegrenadethrow,0,0,0,sub_0000000002996580,
GSC-Method-498dcf0,isfiring,0,0,0,sub_0000000002B01D40,
GSC-Method-498dcf0,ismeleeing,0,0,0,sub_0000000002B05F50,
GSC-Method-498dcf0,function_18424039,0,0,0,sub_0000000002B0A120,
GSC-Method-498dcf0,isgrappling,0,0,0,sub_0000000002B0C1F0,
GSC-Method-498dcf0,function_5e530207,0,0,0,sub_0000000002B10E50,
GSC-Method-498dcf0,isswitchingweapons,0,0,0,sub_0000000002B12F20,
GSC-Method-498dcf0,isdroppingweapon,0,0,0,sub_0000000002B15000,
GSC-Method-498dcf0,isreloading,0,0,0,sub_0000000002B170E0,
GSC-Method-498dcf0,takeallweapons,0,1,0,sub_0000000002B2DD30,
GSC-Method-498dcf0,isinmovemode,1,2,0,sub_0000000002B364E0,
GSC-Method-498dcf0,getcurrentweapon,0,0,0,sub_0000000002B3C7D0,
GSC-Method-498dcf0,getcurrentweaponspinlerp,0,0,0,sub_0000000002B555B0,
GSC-Method-498dcf0,setcurrentweaponspinlerp,1,1,0,sub_0000000002B576A0,
GSC-Method-498dcf0,getcurrentweaponaltweapon,0,0,0,sub_0000000002B3E8D0,
GSC-Method-498dcf0,isweaponoverheating,0,2,0,sub_0000000002B59790,
GSC-Method-498dcf0,setweaponoverheating,2,3,0,sub_0000000002B5D9D0,
GSC-Method-498dcf0,getcurrentoffhand,0,0,0,sub_0000000002B65EC0,
GSC-Method-498dcf0,isusingoffhand,0,0,0,sub_0000000002B42AF0,
GSC-Method-498dcf0,function_6577d473,0,0,0,sub_0000000002B46CE0,
GSC-Method-498dcf0,function_55acff10,0,1,0,sub_0000000002B4AEC0,
GSC-Method-498dcf0,function_104d7b4d,0,1,0,sub_0000000002B4F1C0,
GSC-Method-498dcf0,forceoffhandend,0,0,0,sub_0000000002B40A00,
GSC-Method-498dcf0,ischargeshotpending,0,0,0,sub_0000000002B534C0,
GSC-Method-498dcf0,hasweapon,1,2,0,sub_0000000002B787F0,
GSC-Method-498dcf0,function_826ed2dd,0,0,0,sub_0000000002B7C9E0,
GSC-Method-498dcf0,getweaponforweaponroot,1,1,0,sub_0000000002B82C50,
GSC-Method-498dcf0,switchtoweapon,0,2,0,sub_0000000002B88F60,
GSC-Method-498dcf0,switchtoweaponimmediate,0,2,0,sub_0000000002B8D150,
GSC-Method-498dcf0,switchtooffhand,1,1,0,sub_0000000002B91340,
GSC-Method-498dcf0,function_e71c5295,1,2,0,sub_0000000002B975F0,
GSC-Method-498dcf0,function_ad7b9f4a,6,6,0,sub_0000000002B9D9C0,
GSC-Method-498dcf0,playbombplant,0,0,0,sub_0000000002BA3D20,
GSC-Method-498dcf0,playbombdefuse,0,0,0,sub_0000000002BA7EF0,
GSC-Method-498dcf0,weaponplayejectbrass,0,0,0,sub_0000000002BAC0C0,
GSC-Method-498dcf0,getlockonradius,0,0,0,sub_0000000002BB0260,
GSC-Method-498dcf0,getlockonlossradius,0,0,0,sub_0000000002BB4420,
GSC-Method-498dcf0,getlockonspeed,0,0,0,sub_0000000002BB85F0,
GSC-Method-498dcf0,givestartammo,1,1,0,sub_0000000002BBC7A0,
GSC-Method-498dcf0,givemaxammo,1,1,0,sub_0000000002BC09A0,
GSC-Method-498dcf0,getfractionstartammo,1,1,0,sub_0000000002BC6D10,
GSC-Method-498dcf0,getfractionmaxammo,1,1,0,sub_0000000002BCD0A0,
GSC-Method-498dcf0,setweaponheatpercent,2,2,0,sub_0000000002BD3520,
GSC-Method-498dcf0,setweaponhackpercent,2,2,0,sub_0000000002BD78A0,
GSC-Method-498dcf0,setweaponlockonpercent,2,2,0,sub_0000000002BDBC10,
GSC-Method-498dcf0,setweaponfriendlytargeting,2,2,0,sub_0000000002BE00F0,
GSC-Method-498dcf0,setweaponfriendlytargetlocked,2,2,0,sub_0000000002BE43D0,
GSC-Method-498dcf0,setweaponfriendlyhacking,2,2,0,sub_0000000002BE8690,
GSC-Method-498dcf0,settargetedentityendtime,2,2,0,sub_0000000002BEC940,
GSC-Method-498dcf0,settargetedmissilesremaining,2,2,0,sub_0000000002BF2CF0,
GSC-Method-498dcf0,function_ddd45573,1,1,0,sub_0000000002BF6FA0,
GSC-Method-498dcf0,function_b1298bfb,1,1,0,sub_0000000002BFD300,
GSC-Method-498dcf0,function_3fb8b14,2,2,0,sub_0000000002C01580,
GSC-Method-498dcf0,function_a85d2581,2,2,0,sub_0000000002C05830,
GSC-Method-498dcf0,function_d105708f,1,1,0,sub_0000000002C0FFA0,
GSC-Method-498dcf0,setorigin,1,1,0,sub_0000000002C0BD00,
GSC-Method-498dcf0,setvelocity,1,1,0,sub_0000000002C12120,
GSC-Method-498dcf0,setplayerangles,1,1,0,sub_0000000002C16370,
GSC-Method-498dcf0,getplayerangles,0,0,0,sub_0000000002C1A750,
GSC-Method-498dcf0,getgunangles,0,0,0,sub_0000000002C1EC40,
GSC-Method-498dcf0,getplayercamerapos,0,0,0,sub_0000000002A01D40,
GSC-Method-498dcf0,cameraactivate,1,1,0,sub_0000000002C20D60,
GSC-Method-498dcf0,camerasetposition,1,2,0,sub_0000000002C22E80,
GSC-Method-498dcf0,camerasetlookat,0,1,0,sub_0000000002C271A0,
GSC-Method-498dcf0,camerasetangles,0,1,0,sub_0000000002C2B4D0,
GSC-Method-498dcf0,startcameratween,1,2,0,sub_0000000002C318C0,
GSC-Method-498dcf0,getvrcampos,0,0,0,sub_0000000002C339C0,
GSC-Method-498dcf0,getvrcamangles,0,0,0,sub_0000000002C37B80,
GSC-Method-498dcf0,isvr,0,0,0,sub_0000000002C3DE50,
GSC-Method-498dcf0,gamepadusedlast,0,0,0,sub_0000000002C44790,
GSC-Method-498dcf0,function_a83f9b5,0,0,0,sub_0000000002C46870,
GSC-Method-498dcf0,function_1bc04df9,0,0,0,sub_0000000002C4AA30,
GSC-Method-498dcf0,buttonbitstate,1,7fffffff,0,sub_0000000002C4ECD0,
GSC-Method-498dcf0,primarybuttonpressedlocal,0,0,0,sub_0000000002C532B0,
GSC-Method-498dcf0,secondarybuttonpressedlocal,0,0,0,sub_0000000002C55410,
GSC-Method-498dcf0,usebuttonpressed,0,0,0,sub_0000000002C596B0,
GSC-Method-498dcf0,function_f75eb1ae,0,0,0,sub_0000000002C5D8D0,
GSC-Method-498dcf0,function_1b011462,0,0,0,sub_0000000002C61AB0,
GSC-Method-498dcf0,changeseatbuttonpressed,0,0,0,sub_0000000002C65CC0,
GSC-Method-498dcf0,boostbuttonpressed,0,0,0,sub_0000000002C67DC0,
GSC-Method-498dcf0,attackbuttonpressed,0,0,0,sub_0000000002C69EB0,
GSC-Method-498dcf0,actionslotonebuttonpressed,0,0,0,sub_0000000002C6BFB0,
GSC-Method-498dcf0,actionslottwobuttonpressed,0,0,0,sub_0000000002C6E110,
GSC-Method-498dcf0,actionslotthreebuttonpressed,0,0,0,sub_0000000002C70290,
GSC-Method-498dcf0,actionslotfourbuttonpressed,0,0,0,sub_0000000002C74450,
GSC-Method-498dcf0,adsbuttonpressed,0,0,0,sub_0000000002C78680,
GSC-Method-498dcf0,throwbuttonpressed,0,0,0,sub_0000000002C7C880,
GSC-Method-498dcf0,meleebuttonpressed,0,0,0,sub_0000000002C7E980,
GSC-Method-498dcf0,jumpbuttonpressed,0,0,0,sub_0000000002C86F90,
GSC-Method-498dcf0,actionbuttonpressed,0,0,0,sub_0000000002C8D230,
GSC-Method-498dcf0,stancebuttonpressed,0,0,0,sub_0000000002C914A0,
GSC-Method-498dcf0,fragbuttonpressed,0,0,0,sub_0000000002C935A0,
GSC-Method-498dcf0,reloadbuttonpressed,0,0,0,sub_0000000002C977F0,
GSC-Method-498dcf0,secondaryoffhandbuttonpressed,0,0,0,sub_0000000002C9BA10,
GSC-Method-498dcf0,inventorybuttonpressed,0,0,0,sub_0000000002C9DB00,
GSC-Method-498dcf0,sprintbuttonpressed,0,0,0,sub_0000000002C82D90,
GSC-Method-498dcf0,isshoutcaster,0,0,0,sub_0000000002C84EA0,
GSC-Method-498dcf0,offhandspecialbuttonpressed,0,0,0,sub_0000000002CA1D10,
GSC-Method-498dcf0,weaponswitchherobuttonpressed,0,0,0,sub_0000000002CA6020,
GSC-Method-498dcf0,weaponswitchbuttonpressed,0,0,0,sub_0000000002CA8120,
GSC-Method-498dcf0,function_d80e10cc,0,0,0,sub_0000000002CAC330,
GSC-Method-498dcf0,vehiclemoveupbuttonpressed,0,0,0,sub_0000000002CAE430,
GSC-Method-498dcf0,function_6947dde2,0,0,0,sub_0000000002CB0530,
GSC-Method-498dcf0,function_e01d381a,0,0,0,sub_00000000028E2B00,
GSC-Method-498dcf0,sprintuprequired,0,0,0,sub_0000000002C84EC0,
GSC-Method-498dcf0,playerads,0,0,0,sub_00000000028E4C00,
GSC-Method-498dcf0,pingplayer,0,0,0,sub_00000000028E6CE0,
GSC-Method-498dcf0,resetcharactercustomization,0,0,0,sub_00000000028EAED0,
GSC-Method-498dcf0,function_390cb543,0,0,0,sub_00000000028EF160,
GSC-Method-498dcf0,function_5d23af5b,0,1,0,sub_00000000028EF170,
GSC-Method-498dcf0,function_44a7328f,0,0,0,sub_00000000028F12D0,
GSC-Method-498dcf0,function_6b7000e,0,0,0,sub_00000000028F5510,
GSC-Method-498dcf0,function_cde23658,0,1,0,sub_00000000028FB8C0,
GSC-Method-498dcf0,function_92ea4100,0,1,0,sub_00000000028FFB20,
GSC-Method-498dcf0,getcharacterbodyrenderoptions,0,0,0,sub_0000000002903D80,
GSC-Method-498dcf0,setcharacterbodytype,1,2,0,sub_000000000290A020,
GSC-Method-498dcf0,getcharacterbodytype,0,0,0,sub_00000000029103E0,
GSC-Method-498dcf0,function_50a9aad5,0,0,0,sub_0000000002912500,
GSC-Method-498dcf0,function_8fd843dd,1,1,0,sub_0000000002922E70,
GSC-Method-498dcf0,function_3d1a97c6,0,0,0,sub_0000000002931B10,
