pool,func,minargs,maxargs,type,address,definition
GSC-Function-d7c1270,getrankcap,0,0,0,BlackOpsColdWar.exe+971b4b0,
GSC-Function-d7c1270,getrankforxp,1,1,0,BlackOpsColdWar.exe+971b4e0,
GSC-Function-d7c1270,function_a470b201,1,1,0,BlackOpsColdWar.exe+971b510,
GSC-Function-d7c1270,function_94119f1,1,1,0,BlackOpsColdWar.exe+971b550,
GSC-Function-d7c1270,function_83edb851,2,2,0,BlackOpsColdWar.exe+971b590,
GSC-Function-d7c1270,soundexists,1,1,0,BlackOpsColdWar.exe+971b720,
GSC-Function-d7c1270,function_541e02d0,1,1,0,BlackOpsColdWar.exe+971b760,
GSC-Function-d7c1270,soundgetplaybacktime,1,1,0,BlackOpsColdWar.exe+971b790,
GSC-Function-d7c1270,function_d8f86d06,1,1,0,BlackOpsColdWar.exe+971b7c0,
GSC-Function-d7c1270,function_c41f829d,1,1,0,BlackOpsColdWar.exe+971b810,
GSC-Function-d7c1270,function_32cf98be,2,2,0,BlackOpsColdWar.exe+971b870,
GSC-Function-d7c1270,function_6c07201b,2,2,0,BlackOpsColdWar.exe+971b910,
GSC-Function-d7c1270,createuimodel,2,2,0,BlackOpsColdWar.exe+97157e0,
GSC-Function-d7c1270,getglobaluimodel,0,0,0,BlackOpsColdWar.exe+9715940,
GSC-Function-d7c1270,getuimodel,2,2,0,BlackOpsColdWar.exe+9715970,
GSC-Function-d7c1270,function_5f72e972,1,1,0,BlackOpsColdWar.exe+9715b00,
GSC-Function-d7c1270,function_90d058e8,1,1,0,BlackOpsColdWar.exe+9715b40,
GSC-Function-d7c1270,function_5c2e399f,0,0,0,BlackOpsColdWar.exe+971b990,
GSC-Function-d7c1270,getuimodelvalue,1,1,0,BlackOpsColdWar.exe+9715ba0,
GSC-Function-d7c1270,setuimodelvalue,2,3,0,BlackOpsColdWar.exe+9715d40,
GSC-Function-d7c1270,function_8543bf5e,2,2,0,BlackOpsColdWar.exe+9715f50,
GSC-Function-d7c1270,forcenotifyuimodel,1,1,0,BlackOpsColdWar.exe+9715fc0,
GSC-Function-d7c1270,function_72a9e321,0,0,0,BlackOpsColdWar.exe+971ba70,
GSC-Function-d7c1270,function_2e6bc702,0,0,0,BlackOpsColdWar.exe+971ba80,
GSC-Function-d7c1270,function_c3464c50,0,0,0,BlackOpsColdWar.exe+971ba90,
GSC-Function-d7c1270,function_dd83f1b6,1,1,0,BlackOpsColdWar.exe+971baa0,
GSC-Function-d7c1270,function_61067007,1,1,0,BlackOpsColdWar.exe+971bae0,
GSC-Function-d7d4d00,getdvarstring,1,2,0,BlackOpsColdWar.exe+a2a4860,
GSC-Function-d7d4d00,getdvarint,1,2,0,BlackOpsColdWar.exe+a2a4930,
GSC-Function-d7d4d00,getdvarfloat,1,2,0,BlackOpsColdWar.exe+a2a49d0,
GSC-Function-d7d4d00,getdvarvector,1,2,0,BlackOpsColdWar.exe+a2a4a80,
GSC-Function-d7d4d00,getdvar,1,2,0,BlackOpsColdWar.exe+a2a4bb0,
GSC-Function-d7d4d00,function_3510efb3,1,2,1,BlackOpsColdWar.exe+a2a4e70,
GSC-Function-d7d4d00,throw,0,0,1,BlackOpsColdWar.exe+a2a5130,
GSC-Function-d7d4d00,array,0,100,0,BlackOpsColdWar.exe+a2a5150,
GSC-Function-d7d4d00,associativearray,0,200,0,BlackOpsColdWar.exe+a2a5330,
GSC-Function-d7d4d00,arrayremovevalue,2,3,0,BlackOpsColdWar.exe+a2a55e0,
GSC-Function-d7d4d00,arrayremoveindex,2,3,0,BlackOpsColdWar.exe+a2a56a0,
GSC-Function-d7d4d00,arrayinsert,3,3,0,BlackOpsColdWar.exe+a2a5870,
GSC-Function-d7d4d00,arraycombine,2,4,0,BlackOpsColdWar.exe+a2a5900,
GSC-Function-d7d4d00,arraycopy,1,2,0,BlackOpsColdWar.exe+a2a59f0,
GSC-Function-d7d4d00,isinarray,2,2,0,BlackOpsColdWar.exe+a2a5bd0,
GSC-Function-d7d4d00,getarraykeys,1,1,0,BlackOpsColdWar.exe+a2a5c60,
GSC-Function-d7d4d00,getfirstarraykey,1,1,0,BlackOpsColdWar.exe+a2a5cf0,
GSC-Function-d7d4d00,getnextarraykey,2,2,0,BlackOpsColdWar.exe+a2a5d50,
GSC-Function-d7d4d00,getlastarraykey,1,1,0,BlackOpsColdWar.exe+a2a5dc0,
GSC-Function-d7d4d00,getprevarraykey,2,2,0,BlackOpsColdWar.exe+a2a5e20,
GSC-Function-d7d4d00,arrayintersect,2,3,0,BlackOpsColdWar.exe+a2a5e90,
GSC-Function-d7d4d00,arraygetclosest,2,3,0,BlackOpsColdWar.exe+a2a5f60,
GSC-Function-d7d4d00,arraygetfarthest,2,3,0,BlackOpsColdWar.exe+a2a6030,
GSC-Function-d7d4d00,function_ada64c98,3,5,0,BlackOpsColdWar.exe+a2a6100,
GSC-Function-d7d4d00,function_9ade037c,3,4,0,BlackOpsColdWar.exe+a2a6400,
GSC-Function-d7d4d00,function_2e532eed,1,2,0,BlackOpsColdWar.exe+a2a5ae0,
GSC-Function-d7d4d00,getrealtime,0,0,0,BlackOpsColdWar.exe+a2a7b30,
GSC-Function-d7d4d00,function_b6db3f71,0,0,0,BlackOpsColdWar.exe+a2a7b50,
GSC-Function-d7d4d00,isfunctionptr,1,1,0,BlackOpsColdWar.exe+a2a66d0,
GSC-Function-d7d4d00,isscriptfunctionptr,1,1,0,BlackOpsColdWar.exe+a2a6700,
GSC-Function-d7d4d00,iscodefunctionptr,1,1,0,BlackOpsColdWar.exe+a2a6730,
GSC-Function-d7d4d00,isstring,1,1,0,BlackOpsColdWar.exe+a2a6760,
GSC-Function-d7d4d00,isarray,1,1,0,BlackOpsColdWar.exe+a2a6830,
GSC-Function-d7d4d00,isweapon,1,1,0,BlackOpsColdWar.exe+a2a6870,
GSC-Function-d7d4d00,isint,1,1,0,BlackOpsColdWar.exe+a2a6900,
GSC-Function-d7d4d00,isfloat,1,1,0,BlackOpsColdWar.exe+a2a68d0,
GSC-Function-d7d4d00,isvec,1,1,0,BlackOpsColdWar.exe+a2a6930,
GSC-Function-d7d4d00,isclass,1,1,0,BlackOpsColdWar.exe+a2a6790,
GSC-Function-d7d4d00,isstruct,1,1,0,BlackOpsColdWar.exe+a2a67e0,
GSC-Function-d7d4d00,ishash,1,1,0,BlackOpsColdWar.exe+a2a6960,
GSC-Function-d7d4d00,issubstr,2,2,0,BlackOpsColdWar.exe+a2a6990,
GSC-Function-d7d4d00,getsubstr,2,3,0,BlackOpsColdWar.exe+a2a69e0,
GSC-Function-d7d4d00,tolower,1,1,0,BlackOpsColdWar.exe+a2a6b10,
GSC-Function-d7d4d00,toupper,1,1,0,BlackOpsColdWar.exe+a2a6bb0,
GSC-Function-d7d4d00,strtok,2,2,0,BlackOpsColdWar.exe+a2a6c50,
GSC-Function-d7d4d00,strtok2,2,2,0,BlackOpsColdWar.exe+a2a6f10,
GSC-Function-d7d4d00,strstartswith,2,2,0,BlackOpsColdWar.exe+a2a71b0,
GSC-Function-d7d4d00,strreplace,3,3,0,BlackOpsColdWar.exe+a2a7110,
GSC-Function-d7d4d00,strendswith,2,2,0,BlackOpsColdWar.exe+a2a7200,
GSC-Function-d7d4d00,strisnumber,1,1,0,BlackOpsColdWar.exe+a2a7250,
GSC-Function-d7d4d00,strisfloat,1,1,0,BlackOpsColdWar.exe+a2a7300,
GSC-Function-d7d4d00,strisint,1,1,0,BlackOpsColdWar.exe+a2a73b0,
GSC-Function-d7d4d00,strstrip,1,1,0,BlackOpsColdWar.exe+a2a7450,
GSC-Function-d7d4d00,makelocalizedstring,1,1,1,BlackOpsColdWar.exe+a2a7720,
GSC-Function-d7d4d00,function_60394171,3,3,1,BlackOpsColdWar.exe+a2a77a0,
GSC-Function-d7d4d00,sprintf,1,7fffffff,0,BlackOpsColdWar.exe+a2a7900,
GSC-Function-d7d4d00,getlocalizedstringindexbitcount,0,0,0,BlackOpsColdWar.exe+a2a78f0,
GSC-Function-d7d4d00,tablelookup,4,8,0,BlackOpsColdWar.exe+a2a7590,
GSC-Function-d7d4d00,tablelookuprownum,3,3,0,BlackOpsColdWar.exe+a2a7570,
GSC-Function-d7d4d00,tablelookupcolumnforrow,3,3,0,BlackOpsColdWar.exe+a2a7580,
GSC-Function-d7d4d00,tablelookupfindcoreasset,1,1,0,BlackOpsColdWar.exe+a2a7560,
GSC-Function-d7d4d00,tablelookuprowcount,1,1,0,BlackOpsColdWar.exe+a2a75a0,
GSC-Function-d7d4d00,tablelookupcolumncount,1,1,0,BlackOpsColdWar.exe+a2a75b0,
GSC-Function-d7d4d00,tablelookuprow,2,2,0,BlackOpsColdWar.exe+a2a75c0,
GSC-Function-d7d4d00,openfile,2,2,1,BlackOpsColdWar.exe+a2a75d0,
GSC-Function-d7d4d00,closefile,1,1,1,BlackOpsColdWar.exe+a2a75e0,
GSC-Function-d7d4d00,fprintln,2,2,1,BlackOpsColdWar.exe+a2a75f0,
GSC-Function-d7d4d00,fprintfields,2,2,1,BlackOpsColdWar.exe+a2a7600,
GSC-Function-d7d4d00,freadln,1,1,1,BlackOpsColdWar.exe+a2a7610,
GSC-Function-d7d4d00,fgetarg,2,2,1,BlackOpsColdWar.exe+a2a7620,
GSC-Function-d7d4d00,debugbreak,0,0,1,BlackOpsColdWar.exe+a2a76c0,
GSC-Function-d7d4d00,assert,1,2,1,BlackOpsColdWar.exe+a2a7630,
GSC-Function-d7d4d00,assertmsg,1,1,1,BlackOpsColdWar.exe+a2a7680,
GSC-Function-d7d4d00,errormsg,1,1,1,BlackOpsColdWar.exe+a2a76a0,
GSC-Function-d7d4d00,ispc,0,0,0,BlackOpsColdWar.exe+a2a76e0,
GSC-Function-d7d4d00,isprofilebuild,0,0,0,BlackOpsColdWar.exe+a2a76f0,
GSC-Function-d7d4d00,isshipbuild,0,0,0,BlackOpsColdWar.exe+a2a7700,
GSC-Function-d7d4d00,function_2ee076a7,0,0,0,BlackOpsColdWar.exe+a2a7710,
GSC-Function-d7fffc0,enumerateweapons,1,1,1,BlackOpsColdWar.exe+c3ceb20,
GSC-Function-d7fffc0,function_a16a090d,1,1,1,BlackOpsColdWar.exe+c3ceb30,
GSC-Function-d7fffc0,weapon,1,1,0,BlackOpsColdWar.exe+c3ceb60,
GSC-Function-d7fffc0,function_1242e467,1,1,0,BlackOpsColdWar.exe+c3ceba0,
GSC-Function-d7fffc0,function_9f1cc9a9,1,1,0,BlackOpsColdWar.exe+c3cebe0,
GSC-Function-d7fffc0,function_eeddea9a,2,2,0,BlackOpsColdWar.exe+c3cec10,
GSC-Function-d7fffc0,function_711c258,3,3,0,BlackOpsColdWar.exe+c3cf530,
GSC-Function-d7fffc0,function_d547b972,0,0,0,BlackOpsColdWar.exe+c3cf6b0,
GSC-Function-d7fffc0,getcamoindex,1,1,0,BlackOpsColdWar.exe+c3cec70,
GSC-Function-d7fffc0,function_6dd7b5e6,1,1,0,BlackOpsColdWar.exe+c3ceca0,
GSC-Function-d7fffc0,function_41c3813e,2,2,0,BlackOpsColdWar.exe+c3cecd0,
GSC-Function-d7fffc0,function_e601ff48,2,a,0,BlackOpsColdWar.exe+c3cedb0,
GSC-Function-d7fffc0,function_430cf435,1,1,0,BlackOpsColdWar.exe+c3ceff0,
GSC-Function-d7fffc0,function_1c228d69,4,4,0,BlackOpsColdWar.exe+c3cf060,
GSC-Function-d7fffc0,getactivecamostage,1,1,0,BlackOpsColdWar.exe+c3cf130,
GSC-Function-d7fffc0,getactivecamo,1,1,0,BlackOpsColdWar.exe+c3cf160,
GSC-Function-d7fffc0,function_8b51d9d1,1,1,0,BlackOpsColdWar.exe+c3cf370,
GSC-Function-d7fffc0,function_57411076,1,1,1,BlackOpsColdWar.exe+c3cf450,
GSC-Function-d7fffc0,function_2c48197b,0,0,0,BlackOpsColdWar.exe+c3cf270,
GSC-Function-d7fffc0,function_ea647602,1,2,0,BlackOpsColdWar.exe+c3cf6c0,
GSC-Function-d7fffc0,function_497b2440,2,2,0,BlackOpsColdWar.exe+c3cf7d0,
GSC-Function-d7fffc0,function_d7ea9303,2,2,0,BlackOpsColdWar.exe+c3cf840,
GSC-Function-d7fffc0,function_69031255,2,2,0,BlackOpsColdWar.exe+c3cf8d0,
GSC-Function-d7fffc0,function_ad9499dc,2,2,0,BlackOpsColdWar.exe+c3cfaa0,
GSC-Function-d7fffc0,function_7afd1b32,2,2,0,BlackOpsColdWar.exe+c3cfb00,
GSC-Function-d7fffc0,function_6f89999e,1,1,0,BlackOpsColdWar.exe+c3cf8a0,
GSC-Function-d7f1950,randomint,1,1,0,BlackOpsColdWar.exe+bb91f20,
GSC-Function-d7f1950,randomfloat,1,1,0,BlackOpsColdWar.exe+bb91f70,
GSC-Function-d7f1950,randomintrange,2,2,0,BlackOpsColdWar.exe+bb91fa0,
GSC-Function-d7f1950,randomintrangeinclusive,2,2,0,BlackOpsColdWar.exe+bb92000,
GSC-Function-d7f1950,randomfloatrange,2,2,0,BlackOpsColdWar.exe+bb92060,
GSC-Function-d7f1950,function_fc3f770b,3,3,0,BlackOpsColdWar.exe+bb920d0,
GSC-Function-d7f1950,function_6151a62c,4,4,0,BlackOpsColdWar.exe+bb92150,
GSC-Function-d7f1950,function_1f4464c0,1,1,0,BlackOpsColdWar.exe+bb921e0,
GSC-Function-d7f1950,function_d59c2d03,1,2,0,BlackOpsColdWar.exe+bb92200,
GSC-Function-d7f1950,function_7ae7bf61,0,2,0,BlackOpsColdWar.exe+bb92290,
GSC-Function-d7f1950,function_c9e9e505,2,3,0,BlackOpsColdWar.exe+bb92330,
GSC-Function-d7f1950,function_ac9df24f,1,3,0,BlackOpsColdWar.exe+bb923f0,
GSC-Function-d7d3590,function_cab6408d,1,1,0,BlackOpsColdWar.exe+a03deb0,
GSC-Function-d7d3590,setjumpheight,1,1,0,BlackOpsColdWar.exe+a03df20,
GSC-Function-d7d3590,getlocalizedstringindex,1,1,0,BlackOpsColdWar.exe+a03df60,
GSC-Function-d7d3590,function_64f2f84c,3,3,0,BlackOpsColdWar.exe+a03de20,
GSC-Function-d7d3590,function_211b7237,2,2,0,BlackOpsColdWar.exe+a03dc00,
GSC-Function-d7d3590,function_66aa4b70,2,2,0,BlackOpsColdWar.exe+a03dc70,
GSC-Function-d7d3590,function_b4c6383f,3,7,0,BlackOpsColdWar.exe+a03dfd0,
GSC-Function-d7d3590,function_5e0ffde3,1,1,0,BlackOpsColdWar.exe+a03dfe0,
GSC-Function-d7d3590,function_4d990c6a,0,0,0,BlackOpsColdWar.exe+a03dff0,
GSC-Function-d7d3590,function_d9a960f2,3,7,0,BlackOpsColdWar.exe+a03e000,
GSC-Function-d7d3590,function_13861db4,1,1,0,BlackOpsColdWar.exe+a03e010,
GSC-Function-d7d3590,function_65f7de49,0,0,0,BlackOpsColdWar.exe+a03e030,
GSC-Function-d7d3590,function_bea73b01,0,0,0,BlackOpsColdWar.exe+a03e040,
GSC-Function-d7d85e0,btapi_shouldarriveexposed,1,1,0,BlackOpsColdWar.exe+a488530,
GSC-Function-d7d85e0,btapi_humannoncombatlocomotioncondition,1,1,0,BlackOpsColdWar.exe+a4883a0,
GSC-Function-d7d85e0,btapi_humannoncombatlocomotionupdate,1,1,0,BlackOpsColdWar.exe+a488400,
GSC-Function-d7d85e0,btapi_humancombatlocomotioncondition,1,1,0,BlackOpsColdWar.exe+a4884d0,
GSC-Function-d7d85e0,btapi_combatlocomotionupdate,1,1,0,BlackOpsColdWar.exe+a488630,
GSC-Function-d7d85e0,function_2da76de,1,1,0,BlackOpsColdWar.exe+a488740,
GSC-Function-d7f1ad0,btapi_robotwithinsprintrange,1,1,0,BlackOpsColdWar.exe+bb92590,
GSC-Function-d7ed260,btapi_warlordexposedpainactionstart,1,1,0,BlackOpsColdWar.exe+b8d8eb0,
GSC-Function-d76d7d0,function_3227edfe,0,0,0,BlackOpsColdWar.exe+1a63330,
CSC-Function-deae040,spawnstruct,0,0,0,BlackOpsColdWar.exe+392a3f0,
CSC-Function-deae040,function_17cf7de1,1,1,0,BlackOpsColdWar.exe+20dddb0,
CSC-Function-deae040,bullettrace,4,6,0,BlackOpsColdWar.exe+348f2d0,
CSC-Function-deae040,beamtrace,4,6,0,BlackOpsColdWar.exe+33c3480,
CSC-Function-deae040,bullettracepassed,4,7,0,BlackOpsColdWar.exe+3467b80,
CSC-Function-deae040,tracepoint,2,2,0,BlackOpsColdWar.exe+34f23a0,
CSC-Function-deae040,function_e6ba3ec9,3,6,0,BlackOpsColdWar.exe+3510080,
CSC-Function-deae040,physicstrace,2,7,0,BlackOpsColdWar.exe+355dad0,
CSC-Function-deae040,physicstraceex,2,6,0,BlackOpsColdWar.exe+35a1ac0,
CSC-Function-deae040,setthirdperson,1,1,0,BlackOpsColdWar.exe+2467210,
CSC-Function-deae040,isthirdperson,1,1,0,BlackOpsColdWar.exe+2467280,
CSC-Function-deae040,function_7ae6cd38,1,1,0,BlackOpsColdWar.exe+247a280,
CSC-Function-deae040,function_1fb666e0,4,4,0,BlackOpsColdWar.exe+2b2fb20,
CSC-Function-deae040,setfriendlynamedraw,1,1,0,BlackOpsColdWar.exe+247a2e0,
CSC-Function-deae040,function_cd140ee9,2,2,0,BlackOpsColdWar.exe+2d1b920,
CSC-Function-deae040,function_7a4ff65b,2,2,0,BlackOpsColdWar.exe+2d43d20,
CSC-Function-deae040,readstat,3,3,0,BlackOpsColdWar.exe+2310110,
CSC-Function-deae040,readmatchstat,3,3,0,BlackOpsColdWar.exe+232d600,
CSC-Function-deae040,function_fd428712,3,3,0,BlackOpsColdWar.exe+232d720,
CSC-Function-deae040,getlocalclientpos,1,1,0,BlackOpsColdWar.exe+232d850,
CSC-Function-deae040,getlocalclienteyepos,1,1,0,BlackOpsColdWar.exe+2492380,
CSC-Function-deae040,getlocalclientangles,1,1,0,BlackOpsColdWar.exe+249bce0,
CSC-Function-deae040,getlocalclientfov,1,1,0,BlackOpsColdWar.exe+24bd560,
CSC-Function-deae040,getmaxlocalclients,0,0,0,BlackOpsColdWar.exe+3219910,
CSC-Function-deae040,getactivelocalclients,0,0,0,BlackOpsColdWar.exe+3219920,
CSC-Function-deae040,localclientactive,1,1,0,BlackOpsColdWar.exe+3219940,
CSC-Function-deae040,aimingatfriendly,0,0,0,BlackOpsColdWar.exe+23e04a0,
CSC-Function-deae040,getcontrollerposition,1,1,0,BlackOpsColdWar.exe+23e05b0,
CSC-Function-deae040,function_491c4d64,1,1,0,BlackOpsColdWar.exe+23f3e80,
CSC-Function-deae040,vrisactive,0,0,0,BlackOpsColdWar.exe+2423d00,
CSC-Function-deae040,getvrcontrollerposition,2,4,0,BlackOpsColdWar.exe+242d6a0,
CSC-Function-deae040,getvrcontrollerangles,2,3,0,BlackOpsColdWar.exe+242d6b0,
CSC-Function-deae040,getvrcontrollergripbutton,2,2,0,BlackOpsColdWar.exe+242d7d0,
CSC-Function-deae040,getvrcontrollerxbutton,2,2,0,BlackOpsColdWar.exe+242d7e0,
CSC-Function-deae040,getxcammousecontrol,1,1,0,BlackOpsColdWar.exe+242d7f0,
CSC-Function-deae040,allowactionslotinput,1,1,0,BlackOpsColdWar.exe+244f450,
CSC-Function-deae040,allowscoreboard,2,2,0,BlackOpsColdWar.exe+24542a0,
CSC-Function-deae040,function_e9fe14ee,1,1,0,BlackOpsColdWar.exe+23a3c80,
CSC-Function-deae040,function_96d4f30e,1,1,0,BlackOpsColdWar.exe+235e940,
CSC-Function-deae040,function_502fcc3d,1,1,0,BlackOpsColdWar.exe+238bb30,
CSC-Function-deae040,function_d5f07a6e,1,1,0,BlackOpsColdWar.exe+2346050,
CSC-Function-deae040,function_2f33e671,1,1,0,BlackOpsColdWar.exe+23460e0,
CSC-Function-deae040,function_c7b681af,1,1,0,BlackOpsColdWar.exe+23a3be0,
CSC-Function-deae040,function_6bee89e8,4,4,0,BlackOpsColdWar.exe+24a55f0,
CSC-Function-deae040,function_e0d90bc8,1,2,0,BlackOpsColdWar.exe+23b7f00,
CSC-Function-deae040,gamepadusedlast,1,1,0,BlackOpsColdWar.exe+23b7f90,
CSC-Function-deae040,function_89e574c,1,1,0,BlackOpsColdWar.exe+23cc2b0,
CSC-Function-deae040,function_266be0d4,1,1,0,BlackOpsColdWar.exe+235e9a0,
CSC-Function-deae040,function_baf6cb99,1,1,0,BlackOpsColdWar.exe+23e0440,
CSC-Function-deae040,function_18308bc1,1,1,0,BlackOpsColdWar.exe+23cc150,
CSC-Function-deae040,function_c4dc1c55,1,1,0,BlackOpsColdWar.exe+20d4280,
CSC-Function-deae040,spawn,2,5,0,BlackOpsColdWar.exe+24da260,
CSC-Function-deae040,spawnplane,6,6,0,BlackOpsColdWar.exe+24e8a50,
CSC-Function-deae040,getnumfreeentities,1,1,0,BlackOpsColdWar.exe+24c6ed0,
CSC-Function-deae040,function_4dfe3112,6,6,0,BlackOpsColdWar.exe+256d5c0,
CSC-Function-deae040,function_c8ae746a,3,3,0,BlackOpsColdWar.exe+2572550,
CSC-Function-deae040,function_71fec565,2,2,0,BlackOpsColdWar.exe+2577290,
CSC-Function-deae040,function_ebc7945f,1,1,0,BlackOpsColdWar.exe+26384a0,
CSC-Function-deae040,function_1b88c5,3,3,0,BlackOpsColdWar.exe+2594550,
CSC-Function-deae040,function_5e18cda6,2,2,0,BlackOpsColdWar.exe+25a3590,
CSC-Function-deae040,function_947d2fc2,3,3,0,BlackOpsColdWar.exe+25bc4b0,
CSC-Function-deae040,function_1e5c5bb9,2,2,0,BlackOpsColdWar.exe+25d5600,
CSC-Function-deae040,function_1877b7a1,4,4,0,BlackOpsColdWar.exe+25da210,
CSC-Function-deae040,function_74ef482c,2,2,0,BlackOpsColdWar.exe+25f2f50,
CSC-Function-deae040,function_e5a9ae33,3,3,0,BlackOpsColdWar.exe+261b4a0,
CSC-Function-deae040,function_4236032b,2,2,0,BlackOpsColdWar.exe+26335f0,
CSC-Function-deae040,function_f58e42ae,2,2,0,BlackOpsColdWar.exe+2633660,
CSC-Function-deae040,getent,3,3,0,BlackOpsColdWar.exe+3231f50,
CSC-Function-deae040,getentbynum,2,2,0,BlackOpsColdWar.exe+323c370,
CSC-Function-deae040,getentarray,1,3,0,BlackOpsColdWar.exe+324ff60,
CSC-Function-deae040,function_29bda34d,2,2,0,BlackOpsColdWar.exe+3264330,
CSC-Function-deae040,getentitiesinradius,3,4,0,BlackOpsColdWar.exe+326e520,
CSC-Function-deae040,function_9d296111,1,2,0,BlackOpsColdWar.exe+3282850,
CSC-Function-deae040,function_b6dd763,3,4,0,BlackOpsColdWar.exe+328c7a0,
CSC-Function-deae040,getentarraybytype,2,2,0,BlackOpsColdWar.exe+3245cc0,
CSC-Function-deae040,function_7b8e26b3,3,3,0,BlackOpsColdWar.exe+32967e0,
CSC-Function-deae040,function_e563a9b,1,1,0,BlackOpsColdWar.exe+3278730,
CSC-Function-deae040,getclones,1,1,0,BlackOpsColdWar.exe+329b3e0,
CSC-Function-deae040,getplayers,0,4,0,BlackOpsColdWar.exe+333b350,
CSC-Function-deae040,function_a1ef346b,0,4,0,BlackOpsColdWar.exe+333b360,
CSC-Function-deae040,getenemyplayers,0,4,0,BlackOpsColdWar.exe+333b370,
CSC-Function-deae040,function_f6f34851,0,4,0,BlackOpsColdWar.exe+334f4b0,
CSC-Function-deae040,getfriendlyplayers,0,4,0,BlackOpsColdWar.exe+334f4c0,
CSC-Function-deae040,function_8c4b101f,0,4,0,BlackOpsColdWar.exe+334f4d0,
CSC-Function-deae040,function_58385b58,0,4,0,BlackOpsColdWar.exe+334f4e0,
CSC-Function-deae040,function_b16926ea,0,4,0,BlackOpsColdWar.exe+334f4f0,
CSC-Function-deae040,function_68a9578,1,1,0,BlackOpsColdWar.exe+334f500,
CSC-Function-deae040,getlocalplayers,0,0,0,BlackOpsColdWar.exe+3372860,
CSC-Function-deae040,function_41bfa501,0,0,0,BlackOpsColdWar.exe+3377960,
CSC-Function-deae040,function_4878c786,2,2,0,BlackOpsColdWar.exe+337ca30,
CSC-Function-deae040,isalive,1,1,0,BlackOpsColdWar.exe+2655790,
CSC-Function-deae040,function_397ed5ed,1,1,0,BlackOpsColdWar.exe+2672a50,
CSC-Function-deae040,iscorpse,1,1,0,BlackOpsColdWar.exe+269f650,
CSC-Function-deae040,isplayer,1,1,0,BlackOpsColdWar.exe+26a8f70,
CSC-Function-deae040,function_56e2eaa8,1,1,0,BlackOpsColdWar.exe+26b28b0,
CSC-Function-deae040,isunderwater,1,1,0,BlackOpsColdWar.exe+26bc160,
CSC-Function-deae040,isswimming,1,1,0,BlackOpsColdWar.exe+26c0e70,
CSC-Function-deae040,function_90fe764c,1,1,0,BlackOpsColdWar.exe+26c5b80,
CSC-Function-deae040,isjuking,1,1,0,BlackOpsColdWar.exe+26dea40,
CSC-Function-deae040,isgrappling,1,1,0,BlackOpsColdWar.exe+27009e0,
CSC-Function-deae040,function_c5afdb1b,1,1,0,BlackOpsColdWar.exe+26e3750,
CSC-Function-deae040,function_fd33f2ef,1,1,0,BlackOpsColdWar.exe+2705700,
CSC-Function-deae040,function_15f112c3,1,1,0,BlackOpsColdWar.exe+2722c40,
CSC-Function-deae040,islocalclientdead,1,1,0,BlackOpsColdWar.exe+273bb00,
CSC-Function-deae040,getweaponammoclip,2,2,0,BlackOpsColdWar.exe+2785120,
CSC-Function-deae040,isthrowinggrenade,1,1,0,BlackOpsColdWar.exe+29f86e0,
CSC-Function-deae040,ismeleeing,1,1,0,BlackOpsColdWar.exe+2a02300,
CSC-Function-deae040,isswitchingweapons,1,1,0,BlackOpsColdWar.exe+2a1f000,
CSC-Function-deae040,isonturret,1,1,0,BlackOpsColdWar.exe+2a331b0,
CSC-Function-deae040,markasdirty,1,1,0,BlackOpsColdWar.exe+26905a0,
CSC-Function-deae040,isbot,1,1,0,BlackOpsColdWar.exe+273bb60,
CSC-Function-deae040,function_13bb3eee,1,1,0,BlackOpsColdWar.exe+2776200,
CSC-Function-deae040,arraysort,2,5,0,BlackOpsColdWar.exe+2beb600,
CSC-Function-deae040,arraysortclosest,2,5,0,BlackOpsColdWar.exe+2beb750,
CSC-Function-deae040,function_72d3bca6,2,5,0,BlackOpsColdWar.exe+2bffa50,
CSC-Function-deae040,function_1eaaceab,1,2,0,BlackOpsColdWar.exe+2bffb70,
CSC-Function-deae040,istouching,2,2,0,BlackOpsColdWar.exe+2c09fe0,
CSC-Function-deae040,getweapon,1,9,0,BlackOpsColdWar.exe+35c9400,
CSC-Function-deae040,function_5f08e596,4,4,0,BlackOpsColdWar.exe+35f1870,
CSC-Function-deae040,function_8e799963,1,1,0,BlackOpsColdWar.exe+3619dd0,
CSC-Function-deae040,getweaponchargelevel,1,1,0,BlackOpsColdWar.exe+279d9e0,
CSC-Function-deae040,function_a699aed5,1,1,0,BlackOpsColdWar.exe+2843190,
CSC-Function-deae040,function_a1c1426a,2,2,0,BlackOpsColdWar.exe+285b9f0,
CSC-Function-deae040,setshowcaseweaponpaintshopxuid,1,2,0,BlackOpsColdWar.exe+2874470,
CSC-Function-deae040,function_ccc06106,1,1,0,BlackOpsColdWar.exe+285bb10,
CSC-Function-deae040,function_aa09bdbb,1,1,0,BlackOpsColdWar.exe+28743d0,
CSC-Function-deae040,function_e2703c27,1,1,0,BlackOpsColdWar.exe+2891a50,
CSC-Function-deae040,function_fad60cb1,2,2,0,BlackOpsColdWar.exe+28aa2c0,
CSC-Function-deae040,getbubblegumpack,1,1,0,BlackOpsColdWar.exe+28aa340,
CSC-Function-deae040,function_908617f2,1,1,0,BlackOpsColdWar.exe+2981980,
CSC-Function-deae040,function_cc90c352,1,1,0,BlackOpsColdWar.exe+28f3610,
CSC-Function-deae040,getloadoutitem,3,3,0,BlackOpsColdWar.exe+2981a20,
