pool,container,type,name,minargs,maxargs,type,offset
0,19,method,function_159337e15121b82e,1,1,common,cod_dump.exe+0x5431f50
0,19,method,function_d275dbc5cddaa6f0,2,2,common,cod_dump.exe+0x5440e60
0,19,method,function_f5fa5b0304bba901,2,2,common,cod_dump.exe+0x5440f70
0,19,method,function_de08222d440a002c,2,2,common,cod_dump.exe+0x5445e10
0,19,method,function_542961e059126494,1,1,common,cod_dump.exe+0x5437150
0,19,method,function_90dd70a2f84070a9,2,2,common,cod_dump.exe+0x544a870
0,19,method,function_345d8c1b8a88b1aa,0,0,common,cod_dump.exe+0x542e600
0,19,method,enableteamwalking,0,1,common,cod_dump.exe+0x542fb10
0,19,method,isatvalidlongdeathspot,0,1,common,cod_dump.exe+0x54376c0
0,19,method,getapproxeyepos,0,0,common,cod_dump.exe+0x5431780
0,19,method,aiclearscriptdesiredspeed,0,0,common,cod_dump.exe+0x542d940
0,19,method,aiupdatecoverexposetype,5,5,common,cod_dump.exe+0x544abc0
0,19,method,aicalcsuppressspot,2,3,common,cod_dump.exe+0x542b630
0,19,method,setstrafereverse,1,1,common,cod_dump.exe+0x5447420
0,19,method,updatelastcovertime,0,0,common,cod_dump.exe+0x544ade0
0,19,method,aisetriotshieldweapon,1,1,common,cod_dump.exe+0x54465e0
0,19,method,function_3f2fd97267dc8b53,1,1,common,cod_dump.exe+0x5440580
0,19,method,aisuppressai,0,0,common,cod_dump.exe+0x5429640
0,19,method,function_77f8672c4e144bed,0,0,common,cod_dump.exe+0x54346f0
0,19,method,function_ae30c62e0e3051f1,0,0,common,cod_dump.exe+0x5431b90
0,19,method,function_2a5648980366a25b,0,0,common,cod_dump.exe+0x5445330
0,19,method,setnextpossibleblindfiretime,0,0,common,cod_dump.exe+0x5445440
0,19,method,cansuppressenemyfromexposed,0,0,common,cod_dump.exe+0x542c020
0,19,method,setoverridearchetype,2,3,common,cod_dump.exe+0x5445550
0,19,method,clearoverridearchetype,1,3,common,cod_dump.exe+0x542e310
0,19,method,findoverridearchetype,1,1,common,cod_dump.exe+0x5430330
0,19,method,getbasearchetype,3,3,common,cod_dump.exe+0x54319c0
0,19,method,function_16831fccd1b9bb44,0,0,common,cod_dump.exe+0x5437370
0,19,method,setbasearchetype,1,1,common,cod_dump.exe+0x543fd20
0,19,method,function_d505f743c28f3545,1,1,common,cod_dump.exe+0x5440100
0,19,method,function_51631ea7d587647d,0,0,common,cod_dump.exe+0x5436e10
0,19,method,clearcap,0,0,common,cod_dump.exe+0x542d610
0,19,method,checkdodge,2,2,common,cod_dump.exe+0x542c470
0,19,method,canaimwhilemoving_code,0,0,common,cod_dump.exe+0x542b850
0,19,method,function_c0b173704a4e859f,0,0,common,cod_dump.exe+0x542e940
0,19,method,function_9e71e576c68bf0a,0,0,common,cod_dump.exe+0x5435880
0,19,method,function_695b8e1b655c2796,0,0,common,cod_dump.exe+0x5446150
0,19,method,function_9c1822af4beaa820,1,1,common,cod_dump.exe+0x5429760
0,19,method,function_f398d739dc0cd5c3,0,0,common,cod_dump.exe+0x5431200
0,19,method,function_786bb6aa1b76c7ee,0,0,common,cod_dump.exe+0x543dc90
0,19,method,function_1a5ec9906adf7cfa,0,0,common,cod_dump.exe+0x5430e40
0,19,method,function_f2df0257c63f229,0,0,common,cod_dump.exe+0x542cf10
0,19,method,function_8d7148a21622c111,1,1,common,cod_dump.exe+0x54444b0
0,19,method,function_ff549845d0dfa2af,1,1,common,cod_dump.exe+0x543cd30
0,19,method,function_93cff1d8ff04c60f,1,2,common,cod_dump.exe+0x5443e50
0,19,method,function_3be2c8af3d880218,1,2,common,cod_dump.exe+0x5443f60
0,19,method,function_37b15c8a299ee27,1,1,common,cod_dump.exe+0x5438fd0
0,19,method,function_a540d95a95948200,1,1,common,cod_dump.exe+0x54390e0
0,19,method,setlookatplayer,1,1,common,cod_dump.exe+0x5444b10
0,19,method,setlookatpos,1,1,common,cod_dump.exe+0x5444c20
0,19,method,function_95dae5076a637cb1,1,1,common,cod_dump.exe+0x5444a00
0,19,method,function_ae8e9d98029dea54,1,1,common,cod_dump.exe+0x54448f0
0,19,method,function_7370d9a73cf2338a,1,1,common,cod_dump.exe+0x5444d30
0,19,method,function_da16955e4d70733f,3,3,common,cod_dump.exe+0x5444180
0,19,method,function_31b072f06df7bb76,1,1,common,cod_dump.exe+0x5444070
0,19,method,function_200ee1d736dfae25,0,0,common,cod_dump.exe+0x5433d50
0,19,method,function_40ca7baf1f59ac8f,2,2,common,cod_dump.exe+0x54443a0
0,19,method,function_42ff094416e3cf7b,4,4,common,cod_dump.exe+0x5444290
0,19,method,function_61e8d806f020ba15,1,1,common,cod_dump.exe+0x54446d0
0,19,method,function_9c3633153d976290,1,1,common,cod_dump.exe+0x54447e0
0,19,method,lookat,1,1,common,cod_dump.exe+0x543a7f0
0,19,method,function_cbc38c99a11ed37e,5,6,common,cod_dump.exe+0x5427dc0
0,19,method,function_4154cc5446cc3cb5,1,1,common,cod_dump.exe+0x5428530
0,19,method,function_da066f57b9a8efb7,0,0,common,cod_dump.exe+0x54280f0
0,19,method,function_c92530630ea5ccbb,2,2,common,cod_dump.exe+0x5428640
0,19,method,function_e4e5e9808d65fb72,2,2,common,cod_dump.exe+0x5429420
0,19,method,function_dd5dbf1644f6b840,2,2,common,cod_dump.exe+0x5429530
0,19,method,function_e0342ac11e7fa693,2,2,common,cod_dump.exe+0x5429310
0,19,method,function_5c50b48c0c81d566,2,3,common,cod_dump.exe+0x5442460
0,19,method,function_8d1306d3e61ee07a,0,0,common,cod_dump.exe+0x5432620
0,19,method,function_5dd647bf875159d9,1,1,common,cod_dump.exe+0x5442340
0,19,method,function_533d1ea1bc485146,0,0,common,cod_dump.exe+0x5479100
0,19,method,function_951cc2faa0f3007c,1,1,common,cod_dump.exe+0x5479440
0,19,method,function_a5d42feda6699278,0,0,common,cod_dump.exe+0x5478bf0
0,19,method,function_e45b1e2106a2e439,1,1,common,cod_dump.exe+0x54794a0
0,19,method,function_d896885e5225191d,0,0,common,cod_dump.exe+0x5478c30
0,19,method,function_884711fc94b10261,0,0,common,cod_dump.exe+0x5478f50
0,19,method,function_88a6736ac53d2a25,0,0,common,cod_dump.exe+0x5478800
0,19,method,function_ea1c30d42bd9c659,0,0,common,cod_dump.exe+0x5478cd0
0,19,method,function_a58e1bd7ca9f6222,1,1,common,cod_dump.exe+0x5478f70
0,19,method,function_31d0b50675d9d6e,1,1,common,cod_dump.exe+0x5478820
0,19,method,function_ab2359b30bdc3b6a,1,1,common,cod_dump.exe+0x5478d10
0,19,method,function_a227728f297b8669,0,1,common,cod_dump.exe+0x54788e0
0,19,method,function_cbcabc88d34292ef,1,1,common,cod_dump.exe+0x5478fc0
0,19,method,function_3a59b1430ed51a61,0,0,common,cod_dump.exe+0x54787e0
0,19,method,function_413a92383b3f82bc,0,0,common,cod_dump.exe+0x5478870
0,19,method,function_c0a4dabbfae4a8b5,1,1,common,cod_dump.exe+0x5478e90
0,19,method,function_d51ca5709183c041,1,1,common,cod_dump.exe+0x5479800
0,19,method,function_8d327206611ff293,1,1,common,cod_dump.exe+0x5478ef0
0,19,method,function_a3ad4171c5aa3497,1,1,common,cod_dump.exe+0x5479850
0,19,method,function_455c292c412fd7,2,2,common,cod_dump.exe+0x544b140
0,19,method,function_f984f1a9594064d7,0,0,common,cod_dump.exe+0x54386e0
0,19,method,function_cdad98d7f15aff10,0,0,common,cod_dump.exe+0x5438810
0,19,method,function_1c973dbc0a587018,0,0,common,cod_dump.exe+0x54385b0
0,19,method,isincombat,0,0,common,cod_dump.exe+0x5438370
0,19,method,function_af15ea5567b329e,0,0,common,cod_dump.exe+0x5437260
0,19,method,function_ff3afb8687db2eb9,1,2,common,cod_dump.exe+0x5446ec0
0,19,method,function_53599e4efc90b08b,1,1,common,cod_dump.exe+0x5438ec0
0,19,method,function_f7689bf3be0d6339,0,0,common,cod_dump.exe+0x5432840
0,19,method,function_15a0fb69a0c74776,2,2,common,cod_dump.exe+0x5432ab0
0,19,method,shoulddoarrival,0,0,common,cod_dump.exe+0x5448d80
0,19,method,function_a17cc2b9b1e191bd,0,0,common,cod_dump.exe+0x543a900
0,19,method,getdemeanor,0,0,common,cod_dump.exe+0x54322d0
0,19,method,getshootfrompos,0,0,common,cod_dump.exe+0x5435ed0
0,19,method,bb_newshootparams,0,3,common,cod_dump.exe+0x542a6d0
0,19,method,bb_updateshootparams,0,3,common,cod_dump.exe+0x542ab30
0,19,method,function_e5f83bf33ca29242,0,0,common,cod_dump.exe+0x54490e0
0,19,method,blockedbywall,1,1,common,cod_dump.exe+0x542b1d0
0,19,method,resetmisstime,0,0,common,cod_dump.exe+0x543d070
0,19,method,aimedataimtarget,0,0,common,cod_dump.exe+0x5429cf0
0,19,method,getshootpos,1,1,common,cod_dump.exe+0x5436000
0,19,method,function_e885c7bb61b04474,1,5,common,cod_dump.exe+0x542b300
0,19,method,chooseshootposandobjective,0,0,common,cod_dump.exe+0x542cbe0
0,19,method,bb_shootparams_empty,0,0,common,cod_dump.exe+0x542aa10
0,19,method,updatelaserstatus,0,0,common,cod_dump.exe+0x544acd0
0,19,method,bb_shootparamsvalid,0,0,common,cod_dump.exe+0x542a8f0
0,19,method,function_34ce0a044eb7f0fb,0,0,common,cod_dump.exe+0x542ad60
0,19,method,function_7d1a50702c523b66,1,1,common,cod_dump.exe+0x543ba60
0,19,method,function_53697fd5a1bf4025,2,2,common,cod_dump.exe+0x54367d0
0,19,method,function_fd1bbdbcda3f3b59,3,3,common,cod_dump.exe+0x5447670
0,19,method,function_ab5e85e425825c6a,0,0,common,cod_dump.exe+0x542eca0
0,19,method,function_4925679368869b06,2,2,common,cod_dump.exe+0x544a2e0
0,19,method,function_f435d2826a9c46c9,1,1,common,cod_dump.exe+0x5433bb0
0,19,method,updatesightstate,1,1,common,cod_dump.exe+0x544b250
0,19,method,function_1ffbd86463e22920,0,0,common,cod_dump.exe+0x544aab0
0,19,method,function_6f82d1d969e96044,1,1,common,cod_dump.exe+0x5446a50
0,19,method,function_9f01f78af23ea628,1,1,common,cod_dump.exe+0x5447780
0,19,method,function_e0fdabbc38d26482,0,1,common,cod_dump.exe+0x54335e0
0,19,method,function_1e7b05aee4b81c2c,1,1,common,cod_dump.exe+0x5446da0
0,19,method,function_2534a85eba6b0e0b,1,1,common,cod_dump.exe+0x543e8f0
0,19,method,function_cb35081d3eac4337,1,1,common,cod_dump.exe+0x543c690
0,19,method,function_9befe55095128e84,0,0,common,cod_dump.exe+0x5449c70
0,19,method,function_28cd6f7304ae5fc7,2,3,common,cod_dump.exe+0x5446fd0
0,19,method,function_c5fd5d0be50305c,1,1,common,cod_dump.exe+0x54470e0
0,19,method,function_49d3154c50a04d58,0,0,common,cod_dump.exe+0x542eb90
0,19,method,setstealthstate,1,2,common,cod_dump.exe+0x5447200
0,19,method,function_1b4c437a6367712b,0,0,common,cod_dump.exe+0x5448ea0
0,19,method,function_9c6c41c71c965fdc,1,1,common,cod_dump.exe+0x544af00
0,19,method,ispainallowed,0,1,common,cod_dump.exe+0x54394d0
0,19,method,function_506330b81d3103d8,1,1,common,cod_dump.exe+0x543e050
0,19,method,function_284c569723782234,0,0,common,cod_dump.exe+0x5430ed0
0,19,method,registerciv,0,0,common,cod_dump.exe+0x543c360
0,19,method,function_168d8acb61f4ddd8,2,2,common,cod_dump.exe+0x543c470
0,19,method,function_3dc4041a0729b423,0,0,common,cod_dump.exe+0x544a750
0,19,method,function_49daa55d713fa879,4,4,common,cod_dump.exe+0x5439bc0
0,19,method,function_79425128a4b03dfe,1,1,common,cod_dump.exe+0x542b0b0
0,19,method,function_c5483365580dbdc8,0,0,common,cod_dump.exe+0x54299a0
0,19,method,function_9bbbb957fbf8847e,2,3,common,cod_dump.exe+0x5439de0
0,19,method,function_895b16b8fcd857ba,1,2,common,cod_dump.exe+0x5439ef0
0,19,method,function_66e59bf4bd9dedc7,0,0,common,cod_dump.exe+0x5433710
0,19,method,leaveinteraction,0,0,common,cod_dump.exe+0x543a330
0,19,method,function_8dea53a2dfc74f94,0,0,common,cod_dump.exe+0x544b6b0
0,19,method,function_a47253874da73280,1,1,common,cod_dump.exe+0x543b700
0,19,method,function_ea023e456339d630,0,0,common,cod_dump.exe+0x543c8b0
0,19,method,function_5425bef6b808a163,1,1,common,cod_dump.exe+0x543b5e0
0,19,method,function_6486508d9e197673,0,0,common,cod_dump.exe+0x543c7a0
0,19,method,function_ad85ecc3923456f4,1,1,common,cod_dump.exe+0x543b830
0,19,method,function_dfd37f9b04e9d5a4,0,0,common,cod_dump.exe+0x543c9c0
0,19,method,function_13445ee74cf145d4,0,0,common,cod_dump.exe+0x5433840
0,19,method,function_90f71263a5ae4ecb,0,0,common,cod_dump.exe+0x5433980
0,19,method,function_d2bb195efa939ea6,0,0,common,cod_dump.exe+0x53ef190
0,19,method,setplayerusingdrone,1,1,common,cod_dump.exe+0x54e76b0
0,19,method,function_6b44f0e207e5ce69,0,0,common,cod_dump.exe+0x5430fe0
0,19,method,getnodeaimpitchoffset,2,2,common,cod_dump.exe+0x5434800
0,19,method,getnodeaimyawoffset,2,2,common,cod_dump.exe+0x5434910
0,19,method,function_a62d6fc00d9d45ff,0,0,common,cod_dump.exe+0x542b740
0,19,method,function_54306fbe3c2f799b,0,1,common,cod_dump.exe+0x5439720
0,19,method,function_8d981e203a84bc94,0,0,common,cod_dump.exe+0x54459a0
0,19,method,setpatrolstyle,1,4,common,cod_dump.exe+0x5445890
0,19,method,demeanoroverride,1,1,common,cod_dump.exe+0x542f3a0
0,19,method,cleardemeanoroverride,0,0,common,cod_dump.exe+0x542d830
0,19,method,function_245959ccfb1152b,2,2,common,cod_dump.exe+0x5445780
0,19,method,function_f89e63bf4762e0b0,0,0,common,cod_dump.exe+0x54334b0
0,19,method,function_9179da2a3a57fec0,0,0,common,cod_dump.exe+0x5448a30
0,19,method,function_73ce988ee1229e9d,0,0,common,cod_dump.exe+0x544b380
0,19,method,isforcingspecificlongdeath,0,0,common,cod_dump.exe+0x5437f80
0,19,method,isonornearstairs,0,0,common,cod_dump.exe+0x54393a0
0,19,method,function_32a3b815aa496fcc,1,1,common,cod_dump.exe+0x543a590
0,19,method,function_dfcb366392f92ce,0,0,common,cod_dump.exe+0x542a7e0
0,19,method,function_2bb28ccf461c72ce,2,2,common,cod_dump.exe+0x5440690
0,19,method,function_24480faec9995bf1,1,1,common,cod_dump.exe+0x5440a10
0,19,method,function_7d7765be2a16e785,0,0,common,cod_dump.exe+0x5431ca0
0,19,method,function_78c2e7c4a70a2205,0,0,common,cod_dump.exe+0x542ce00
0,19,method,function_31f441235ec5e473,0,0,common,cod_dump.exe+0x543ac30
0,19,method,function_181b28818ecc4bf1,1,1,common,cod_dump.exe+0x543e380
0,19,method,function_b67bf8a76e649311,2,2,common,cod_dump.exe+0x5429890
0,19,method,function_eeb44e7e1581a907,2,2,common,cod_dump.exe+0x542f240
0,19,method,function_67b1f33d88de6886,0,0,common,cod_dump.exe+0x543c580
0,19,method,function_d68a061580d864b6,2,2,common,cod_dump.exe+0x543cad0
0,19,method,function_ba04f68d67ea66ab,1,1,common,cod_dump.exe+0x542ccf0
0,19,method,function_85f2abc1aa558cc4,1,1,common,cod_dump.exe+0x5447e10
0,19,method,getnodeyawoffset,3,3,common,cod_dump.exe+0x54353a0
0,19,method,function_dabf98356d840a64,1,2,common,cod_dump.exe+0x5434a20
0,19,method,function_74abc5c338d34b0b,0,0,common,cod_dump.exe+0x543a470
0,19,method,longdeathkillme,0,0,common,cod_dump.exe+0x543a6d0
0,19,method,shouldreacttonewenemy,0,0,common,cod_dump.exe+0x5449310
0,19,method,function_23d2846267ed1433,3,3,common,cod_dump.exe+0x54407f0
0,19,method,function_510cada4ad34cef6,6,6,common,cod_dump.exe+0x5440900
0,19,method,function_107b85959e730945,3,3,common,cod_dump.exe+0x543bdc0
0,19,method,function_1dd77549fda16bb3,1,1,common,cod_dump.exe+0x5440230
0,19,method,setuptraversaltransitioncheck,1,1,common,cod_dump.exe+0x54484c0
0,19,method,function_1fd789e0e531542,1,2,common,cod_dump.exe+0x544a640
0,19,method,function_d6ecf7204ead8427,1,1,common,cod_dump.exe+0x5440350
0,19,method,function_a03c28c47bbe8db6,0,0,common,cod_dump.exe+0x5448380
0,19,method,aisetisonladder,1,1,common,cod_dump.exe+0x54438b0
0,19,method,function_2171f08b5bdaae71,2,2,common,cod_dump.exe+0x543db80
0,19,method,function_3cd42138b977397d,4,4,common,cod_dump.exe+0x54478b0
0,19,method,function_e5b799ddde9d6e47,1,1,common,cod_dump.exe+0x5441080
0,19,method,function_d5e40e88a4ac1386,0,6,common,cod_dump.exe+0x544bc50
0,19,method,function_af79ce8d7dd29cdf,0,0,common,cod_dump.exe+0x544bd60
0,19,method,function_351cbae8705f818b,1,2,common,cod_dump.exe+0x544be70
0,19,method,function_115ace7999b27fd4,1,1,common,cod_dump.exe+0x544bf80
0,19,method,function_a35192e6c4b9eaa6,1,2,common,cod_dump.exe+0x5443b00
0,19,method,function_dac5a0eb14ee3cb9,0,0,common,cod_dump.exe+0x544b8d0
0,19,method,function_76397514125a5eeb,0,1,common,cod_dump.exe+0x54464c0
0,19,method,function_2bfe538c6f6bb43a,1,2,common,cod_dump.exe+0x543ea20
0,19,method,function_cfdae880c294a12e,1,2,common,cod_dump.exe+0x5440470
0,19,method,canusecover,0,0,common,cod_dump.exe+0x542c130
0,19,method,hasfemalevoice,0,0,common,cod_dump.exe+0x5436f30
0,19,method,function_9ae34baf48be36c5,0,0,common,cod_dump.exe+0x54377d0
0,19,method,function_a3d3c0070f72e1df,0,0,common,cod_dump.exe+0x543d3a0
0,19,method,function_70645ed294e955c5,0,0,common,cod_dump.exe+0x543d4b0
0,19,method,function_6aa4b618a0544d38,1,1,common,cod_dump.exe+0x5442230
0,19,method,function_10006c8216ad87fd,3,3,common,cod_dump.exe+0x5440d50
0,19,method,function_819f1b0e0880a05e,0,0,common,cod_dump.exe+0x5449540
0,19,method,function_59c0225769ab6f9b,1,2,common,cod_dump.exe+0x542afa0
0,19,method,function_cedf61b0dfaffb1e,0,0,common,cod_dump.exe+0x543ce40
0,19,method,function_39425bf653a282a4,0,0,common,cod_dump.exe+0x542d220
0,19,method,function_48ddac5e07a59e52,0,0,common,cod_dump.exe+0x5433f80
0,19,method,function_2605c0ff532b8951,0,0,common,cod_dump.exe+0x5433e60
0,19,method,function_b52496840a3096bd,1,1,common,cod_dump.exe+0x543bed0
0,19,method,function_37490e78ef28d565,1,2,common,cod_dump.exe+0x5444e40
0,19,method,scriptedanimstarted,0,0,common,cod_dump.exe+0x543d7e0
0,19,method,scriptedanimfinished,0,0,common,cod_dump.exe+0x543d6d0
0,19,method,function_92aa889290b10ff1,1,1,common,cod_dump.exe+0x543ee60
0,19,method,function_8dbcb445ca6c4bf1,0,0,common,cod_dump.exe+0x5449430
0,19,method,function_28b54d425ee6f778,2,3,common,cod_dump.exe+0x5444f50
0,19,method,function_f90a9bf2ca30fdea,2,3,common,cod_dump.exe+0x543e6d0
0,19,method,function_2d2a27e056c7c38b,1,2,common,cod_dump.exe+0x5447310
0,19,method,function_cb0500ce4e3a2b70,0,0,common,cod_dump.exe+0x542c350
0,19,method,function_d927c319d51f5baf,2,2,common,cod_dump.exe+0x543fe50
0,19,method,function_df701883d0c331e3,1,1,common,cod_dump.exe+0x54359c0
0,19,method,function_6f228c2b5f3ca274,0,0,common,cod_dump.exe+0x54318b0
0,19,method,function_6bb4fe624d472bf3,1,1,common,cod_dump.exe+0x544e130
0,19,method,function_e4a314ead67ffb55,0,1,common,cod_dump.exe+0x54309d0
0,20,method,function_8c0b0ade9300e70b,0,2,common,cod_dump.exe+0x2f319f0
0,20,method,function_87b39e587eccb1e6,1,1,common,cod_dump.exe+0x2f32460
0,20,method,function_cb497b712374573a,1,1,common,cod_dump.exe+0x2f32380
0,21,method,animrelative,4,6,common,cod_dump.exe+0x56d6b50
0,21,method,stopanimscripted,0,0,common,cod_dump.exe+0x56d7b20
0,21,method,clearanim,2,5,common,cod_dump.exe+0x56d3920
0,21,method,setanimknob,1,7,common,cod_dump.exe+0x56d4840
0,21,method,setanimknoblimited,1,7,common,cod_dump.exe+0x56d5070
0,21,method,setanimknobrestart,1,7,common,cod_dump.exe+0x56d5090
0,21,method,setanimknoblimitedrestart,1,7,common,cod_dump.exe+0x56d5080
0,21,method,setanimknoball,2,8,common,cod_dump.exe+0x56d4850
0,21,method,setanimknoballlimited,2,8,common,cod_dump.exe+0x56d4c90
0,21,method,setanimknoballrestart,2,8,common,cod_dump.exe+0x56d4cb0
0,21,method,setanimknoballlimitedrestart,2,8,common,cod_dump.exe+0x56d4ca0
0,21,method,setanim,1,7,common,cod_dump.exe+0x56d42a0
0,21,method,setanimlimited,1,7,common,cod_dump.exe+0x56d50a0
0,21,method,setanimrestart,1,7,common,cod_dump.exe+0x56d5270
0,21,method,setanimlimitedrestart,1,7,common,cod_dump.exe+0x56d50b0
0,21,method,getanimtime,1,2,common,cod_dump.exe+0x56d3f00
0,21,method,getanimweight,1,2,common,cod_dump.exe+0x56d4060
0,21,method,getanimikweights,1,1,common,cod_dump.exe+0x56d3c30
0,21,method,getanimrate,1,2,common,cod_dump.exe+0x56d3da0
0,21,method,getanimassettype,1,1,dev,cod_dump.exe+0x56d3b70
0,21,method,setflaggedanimknob,2,7,common,cod_dump.exe+0x56d5e30
0,21,method,setflaggedanimknoblimited,2,7,common,cod_dump.exe+0x56d67c0
0,21,method,setflaggedanimknobrestart,2,7,common,cod_dump.exe+0x56d67e0
0,21,method,setflaggedanimknoblimitedrestart,2,7,common,cod_dump.exe+0x56d67d0
0,21,method,setflaggedanimknoball,3,7,common,cod_dump.exe+0x56d5e40
0,21,method,setflaggedanimknoballrestart,3,7,common,cod_dump.exe+0x56d6330
0,21,method,setflaggedanim,2,7,common,cod_dump.exe+0x56d59a0
0,21,method,setflaggedanimlimited,2,7,common,cod_dump.exe+0x56d67f0
0,21,method,setflaggedanimrestart,2,7,common,cod_dump.exe+0x56d6810
0,21,method,setflaggedanimlimitedrestart,2,7,common,cod_dump.exe+0x56d6800
0,21,method,useanimtree,1,1,common,cod_dump.exe+0x56d68e0
0,21,method,isusinganimtree,0,0,common,cod_dump.exe+0x56d4270
0,21,method,stopuseanimtree,0,0,common,cod_dump.exe+0x56d6820
0,21,method,flagteleport,0,0,common,cod_dump.exe+0x56d3af0
0,21,method,setanimtime,2,3,common,cod_dump.exe+0x56d5280
0,21,method,setanimrate,2,3,common,cod_dump.exe+0x56d50c0
0,21,method,setanimblendcurve,2,3,common,cod_dump.exe+0x56d42b0
0,21,method,setcustomnodegameparameter,2,2,common,cod_dump.exe+0x56d5610
0,21,method,setcustomnodegameparameterbyte,2,2,common,cod_dump.exe+0x56d57e0
0,21,method,isanimlooping,1,1,common,cod_dump.exe+0x56d4200
0,21,method,function_b1c97a0cd77b02e7,4,6,common,cod_dump.exe+0x56d7730
0,21,method,function_7c113baca7ae0ff6,0,0,common,cod_dump.exe+0x56d76b0
0,21,method,function_f8009e0620b386d7,1,1,common,cod_dump.exe+0x56d7a80
0,21,method,function_43a6c6ef47b8b126,2,4,common,cod_dump.exe+0x56d7420
0,21,method,function_1ef2126a05ee3a1,0,0,common,cod_dump.exe+0x56d7660
0,22,method,getorigin,0,0,common,cod_dump.exe+0x58cf760
0,22,method,useby,1,1,common,cod_dump.exe+0x58de860
0,22,method,playsound,1,3,common,cod_dump.exe+0x58d1ad0
0,22,method,playsoundtoteam,2,4,common,cod_dump.exe+0x58d2200
0,22,method,playsoundtoplayer,2,3,common,cod_dump.exe+0x58d2080
0,22,method,playsoundonmovingent,1,1,common,cod_dump.exe+0x58d1f00
0,22,method,playsoundatviewheight,1,1,common,cod_dump.exe+0x58d1e50
0,22,method,playloopsound,1,1,common,cod_dump.exe+0x58d1a70
0,22,method,playsurfacesound,2,2,common,cod_dump.exe+0x58d2480
0,22,method,playcontextsound,3,5,common,cod_dump.exe+0x58d1590
0,22,method,function_e98671691d1cd711,3,3,common,cod_dump.exe+0x58d1690
0,22,method,function_af4d3546ae38b106,4,4,common,cod_dump.exe+0x58d18e0
0,22,method,setsoundblend,3,3,common,cod_dump.exe+0x58d4c90
0,22,method,settransientsoundbank,2,2,common,cod_dump.exe+0x2f99020
0,22,method,enableaudioportal,1,1,common,cod_dump.exe+0x58ceb30
0,22,method,getnormalhealth,0,0,common,cod_dump.exe+0x58cf6c0
0,22,method,setnormalhealth,1,1,common,cod_dump.exe+0x58d4960
0,22,method,willneverchange,0,0,common,cod_dump.exe+0x58c0bd0
0,22,method,function_66dc8b6ae969f66d,1,1,common,cod_dump.exe+0x58c2a80
0,22,method,forcenetfieldhighlod,1,1,common,cod_dump.exe+0x58c0b70
0,22,method,showonlytoplayer,1,1,common,cod_dump.exe+0x58d4ef0
0,22,method,enableplayeruse,1,1,common,cod_dump.exe+0x58cedb0
0,22,method,disableplayeruse,1,1,common,cod_dump.exe+0x58cea10
0,22,method,enableplayeruseforallplayers,0,0,common,cod_dump.exe+0x58cee80
0,22,method,disableplayeruseforallplayers,0,0,common,cod_dump.exe+0x58ceac0
0,22,method,setscriptmoverkillcam,1,3,common,cod_dump.exe+0x58d4a10
0,22,method,missiledonttrackkillcam,0,0,common,cod_dump.exe+0x58d10c0
0,22,method,makescrambler,1,2,common,cod_dump.exe+0x58d0f20
0,22,method,clearscrambler,0,0,common,cod_dump.exe+0x58ce9e0
0,22,method,makeportableradar,1,1,common,cod_dump.exe+0x58d0e80
0,22,method,clearportableradar,0,0,common,cod_dump.exe+0x58ce940
0,22,method,function_744ec8023439271f,3,3,common,cod_dump.exe+0x58d9440
0,22,method,function_c67c92094ae6ccf7,0,0,common,cod_dump.exe+0x58d95c0
0,22,method,function_8853dae8990d54be,0,0,common,cod_dump.exe+0x58d93f0
0,22,method,setmode,1,1,common,cod_dump.exe+0x58cd100
0,22,method,getmode,0,0,common,cod_dump.exe+0x58ccfa0
0,22,method,setturretholdstill,0,0,common,cod_dump.exe+0x58cd050
0,22,method,setteamfortrigger,1,1,common,cod_dump.exe+0x58cad40
0,22,method,clientclaimtrigger,1,1,common,cod_dump.exe+0x58ad7b0
0,22,method,clientreleasetrigger,1,1,common,cod_dump.exe+0x58ad990
0,22,method,releaseclaimedtrigger,0,0,common,cod_dump.exe+0x58c5820
0,22,method,isusingonlinedataoffline,0,0,common,cod_dump.exe+0x58be920
0,22,method,getrestedtime,0,0,common,cod_dump.exe+0x58bc130
0,22,method,startragdoll,0,1,common,cod_dump.exe+0x58c35f0
0,22,method,startragdollfromimpact,2,2,common,cod_dump.exe+0x58c3700
0,22,method,startragdollfromvehiclehit,1,1,common,cod_dump.exe+0x58c37e0
0,22,method,startragdollfromvehicleimpact,1,1,common,cod_dump.exe+0x58c3bc0
0,22,method,function_41c0ea74d4e31b37,0,0,common,cod_dump.exe+0x58c34c0
0,22,method,function_1d5453a0507b54e1,2,4,common,cod_dump.exe+0x58c3550
0,22,method,function_b8555486d792873f,0,0,common,cod_dump.exe+0x58c3f20
0,22,method,function_715e8b27564eeece,1,1,common,cod_dump.exe+0x58c1550
0,22,method,function_53d446e6e6a7f1ac,1,1,common,cod_dump.exe+0x58c27b0
0,22,method,getcorpseanim,0,0,common,cod_dump.exe+0x58b9a40
0,22,method,setcorpsefalling,1,1,common,cod_dump.exe+0x58c7460
0,22,method,getcorpseentity,0,0,common,cod_dump.exe+0x58b9d20
0,22,method,playerforcedeathanim,5,5,common,cod_dump.exe+0x58d2de0
0,22,method,startac130,0,0,common,cod_dump.exe+0x58cc410
0,22,method,stopac130,0,0,common,cod_dump.exe+0x58cc5c0
