pool,container,type,name,minargs,maxargs,type,offset
0,5,function,function_42f14ddd60a54c33,1,2,common,cod_dump.exe+0x6f05860
0,5,function,function_9130900aeb0f3030,2,2,common,cod_dump.exe+0x6f10110
0,5,function,function_f3a6772c8b060a41,0,0,common,cod_dump.exe+0x6f4b790
0,5,function,spawnmayhem,0,0,common,cod_dump.exe+0x6f45f00
0,5,function,killmayhem,0,0,common,cod_dump.exe+0x6efea20
0,5,function,ismayhem,0,0,common,cod_dump.exe+0x6efd850
0,5,function,playmayhem,0,0,common,cod_dump.exe+0x6f044d0
0,5,function,pausemayhem,0,0,common,cod_dump.exe+0x6f030a0
0,5,function,hidemayhem,0,0,common,cod_dump.exe+0x6efc160
0,5,function,showmayhem,0,0,common,cod_dump.exe+0x6f43e40
0,5,function,function_a6b3bbd0c6c366dc,2,2,common,cod_dump.exe+0x6f02960
0,5,function,function_bdf9852cb3d69ede,2,2,common,cod_dump.exe+0x6f02a70
0,5,function,function_92c396c56756ab0b,0,0,common,cod_dump.exe+0x6ef71c0
0,5,function,function_9fd03c6d9422bae6,0,1,common,cod_dump.exe+0x6ef70b0
0,5,function,function_dcf11accb68f4d0a,0,1,common,cod_dump.exe+0x6ef6f90
0,5,function,function_3161539e0a96d772,0,0,common,cod_dump.exe+0x6ef17d0
0,5,function,function_7416ba1b194568f9,0,0,common,cod_dump.exe+0x6ef1800
0,5,function,function_744eb6f9baf860,0,0,common,cod_dump.exe+0x6ef7060
0,5,function,function_2d690cc6e3e92d8a,1,1,common,cod_dump.exe+0x6ef8340
0,5,function,function_4f0fa34331757625,0,0,common,cod_dump.exe+0x6f4b690
0,5,function,function_fffbd405b1911268,1,1,common,cod_dump.exe+0x6efc0c0
0,5,function,function_4957884b403aaede,1,1,common,cod_dump.exe+0x6eedb90
0,5,function,function_f2f129da49e94757,1,1,common,cod_dump.exe+0x6f04f00
0,5,function,function_8233006b43783ea,1,1,common,cod_dump.exe+0x6f04ef0
0,5,function,function_805dab7f4398f073,1,1,common,cod_dump.exe+0x6ef6a30
0,5,function,function_e7a2d2bd78c34806,1,1,common,cod_dump.exe+0x6eed4d0
0,5,function,function_a230ec0218d478f6,1,1,common,cod_dump.exe+0x6efd7b0
0,5,function,function_c24dbc26b2caf4a5,1,1,common,cod_dump.exe+0x6efd750
0,5,function,function_36b268778b4c7451,0,0,dev,cod_dump.exe+0x6efc9a0
0,5,function,function_2535619d314c1099,3,3,common,cod_dump.exe+0x6f46b20
0,5,function,function_2633e499d97fcfd7,1,1,common,cod_dump.exe+0x6f066f0
0,5,function,function_b7ef868920599920,1,1,common,cod_dump.exe+0x6efb040
0,5,function,function_e47908fae7dc9b80,2,5,common,cod_dump.exe+0x6eea190
0,5,function,function_b88d02630ba5e4ec,2,2,common,cod_dump.exe+0x6efc3d0
0,5,function,function_a34dbb66685ce642,1,1,common,cod_dump.exe+0x6efcf80
0,5,function,function_3cd2087fed4e663a,4,4,common,cod_dump.exe+0x6f3e3f0
0,5,function,function_62f63025aba7f92c,1,1,common,cod_dump.exe+0x6f04bc0
0,5,function,function_330d9c4160690c08,0,0,common,cod_dump.exe+0x6f04bd0
0,5,function,function_904074221353d390,0,0,common,cod_dump.exe+0x6ef03f0
0,5,function,function_df83a833dd878142,2,2,common,cod_dump.exe+0x6f03410
0,5,function,function_610a2cf441ee44,0,0,common,cod_dump.exe+0x6ef3e50
0,5,function,function_926173da907821f0,1,1,common,cod_dump.exe+0x6f10d00
0,5,function,function_4c5f7dab1d002de3,0,0,common,cod_dump.exe+0x6f666b0
0,5,function,function_fd2536f3ce0941fb,0,0,common,cod_dump.exe+0x6f666d0
0,5,function,function_620122ed6937b782,0,0,common,cod_dump.exe+0x6f666c0
0,5,function,function_3a7ec5167f0279ea,0,0,common,cod_dump.exe+0x6f666e0
0,5,function,function_88315cac260ac3d9,0,0,common,cod_dump.exe+0x6efc880
0,5,function,getaspectratio,0,0,common,cod_dump.exe+0x6ef2640
0,5,function,function_bccdf60ac2d583af,7,8,common,cod_dump.exe+0x6efe000
0,5,function,function_926173da907821f0,1,1,common,cod_dump.exe+0x6f10d00
0,5,function,function_515278b2a3cdfb58,0,0,common,cod_dump.exe+0x6eec710
0,5,function,ropespawn,2,2,common,cod_dump.exe+0x4c228c0
0,5,function,function_7dbfe73dffd45e75,2,2,common,cod_dump.exe+0x6f453e0
0,5,function,function_1af14cbaa07f5ce2,1,1,common,cod_dump.exe+0x6f45590
0,5,function,function_ae1524788e0355f3,2,2,common,cod_dump.exe+0x6f45530
0,5,function,function_56736671a8b89cdb,0,0,common,cod_dump.exe+0x6ef5700
0,5,function,function_8e2d1d078d55e8ff,0,0,common,cod_dump.exe+0x6f56010
0,5,function,function_2be17094ed1e189b,2,2,common,cod_dump.exe+0x6f0fa90
0,5,function,function_39dac37cfdee9b53,0,0,common,cod_dump.exe+0x6efc7e0
0,5,function,function_467a485801df93bc,0,0,common,cod_dump.exe+0x6efc8b0
0,5,function,function_60af05144bd54117,1,4,common,cod_dump.exe+0x6f5adc0
0,5,function,function_ddc116986efc4449,0,0,common,cod_dump.exe+0x6f5ad30
0,5,function,function_aa95897734a2f03,0,0,common,cod_dump.exe+0x6f5adb0
0,5,function,function_c9d5cd67da33babf,0,0,common,cod_dump.exe+0x6f5ad40
0,5,function,function_bb28fce52cca3130,2,2,common,cod_dump.exe+0x6f5add0
0,5,function,function_48f8fe531770df53,0,0,common,cod_dump.exe+0x6f5ad50
0,5,function,function_c5b34251e0b8f992,2,2,common,cod_dump.exe+0x6f0fb00
0,5,function,function_39708fb53ee09c3c,1,1,common,cod_dump.exe+0x6efe240
0,5,function,function_7d4bea2cbb2ece27,0,0,common,cod_dump.exe+0x6f0faa0
0,5,function,function_351ed26c1511bb4f,1,1,common,cod_dump.exe+0x6ef2490
0,5,function,function_6964cf29cc187092,0,0,common,cod_dump.exe+0x6efb2a0
0,5,function,function_6e319a0caf5c34fc,0,0,common,cod_dump.exe+0x6ef6f80
0,5,function,function_9c40cfad7093f8e4,2,3,common,cod_dump.exe+0x6f60b40
0,5,function,function_b6a8a9a45d1a5738,0,0,common,cod_dump.exe+0x6f59bd0
0,5,function,function_e7842eaf92fbf7f,0,0,common,cod_dump.exe+0x6f59d50
0,5,function,function_5ee57f35dfd23eec,2,3,common,cod_dump.exe+0x6f3c640
0,5,function,function_5dd689fc0d9dfb1,1,1,common,cod_dump.exe+0x6ef3a50
0,5,function,function_ee553ce543771e1,0,0,common,cod_dump.exe+0x6efc800
0,6,function,objective_create,0,0,common,cod_dump.exe+0x7eb5450
0,6,function,objective_delete,1,1,common,cod_dump.exe+0x7eb5a40
0,6,function,objective_reset,1,1,common,cod_dump.exe+0x7eb6a20
0,6,function,function_533be4bb8fe41a10,1,1,common,cod_dump.exe+0x7eb5ce0
0,6,function,objective_isunlimited,0,0,common,cod_dump.exe+0x7eb6640
0,6,function,objective_isvalid,1,1,common,cod_dump.exe+0x7eb6660
0,6,function,objective_state,2,2,common,cod_dump.exe+0x7eb98b0
0,6,function,objective_lock,2,2,common,cod_dump.exe+0x7eb6690
0,6,function,function_fc192168841a5e30,2,2,common,cod_dump.exe+0x7eb79d0
0,6,function,objective_icon,2,2,common,cod_dump.exe+0x7eb6590
0,6,function,objective_geticon,1,1,common,cod_dump.exe+0x7eb5f30
0,6,function,function_c97f0baa8ba1ccc6,2,2,common,cod_dump.exe+0x7eb7470
0,6,function,objective_objectiveid,2,2,common,cod_dump.exe+0x7eb66e0
0,6,function,function_a54d5a6ea0435bfc,1,1,common,cod_dump.exe+0x7eb6ba0
0,6,function,objective_setdescription,2,2,common,cod_dump.exe+0x7eb6f00
0,6,function,objective_current,1,2,common,cod_dump.exe+0x7eb5470
0,6,function,objective_setparentobjective,2,2,common,cod_dump.exe+0x7eb83f0
0,6,function,function_d08b75b6d9763296,1,1,common,cod_dump.exe+0x7eb5420
0,6,function,objective_setlabel,2,2,common,cod_dump.exe+0x7eb7a30
0,6,function,function_771fb62e0d43ad8,2,2,common,cod_dump.exe+0x7eb8530
0,6,function,function_9e9726f3e3c3fb1f,2,2,common,cod_dump.exe+0x7eb70d0
0,6,function,objective_setfriendlylabel,2,2,common,cod_dump.exe+0x7eb75f0
0,6,function,objective_setenemylabel,2,2,common,cod_dump.exe+0x7eb7040
0,6,function,objective_setneutrallabel,2,2,common,cod_dump.exe+0x7eb7ff0
0,6,function,function_d486a7ff96311535,2,2,common,cod_dump.exe+0x7eb89a0
0,6,function,objective_setplayintro,2,2,common,cod_dump.exe+0x7eb8840
0,6,function,objective_setplayoutro,2,2,common,cod_dump.exe+0x7eb88a0
0,6,function,objective_sethot,2,2,common,cod_dump.exe+0x7eb7860
0,6,function,objective_setpulsate,2,2,common,cod_dump.exe+0x7eb8d00
0,6,function,objective_setownerclient,2,2,common,cod_dump.exe+0x7eb81a0
0,6,function,objective_setownerteam,2,2,common,cod_dump.exe+0x7eb8270
0,6,function,objective_setstate,2,2,common,cod_dump.exe+0x7eb9360
0,6,function,objective_setwidget,2,2,common,cod_dump.exe+0x7eb9610
0,6,function,function_ac9886e0e2860e18,3,3,common,cod_dump.exe+0x7eb71e0
0,6,function,function_d1fb910ef06fd658,3,3,common,cod_dump.exe+0x7eb8350
0,6,function,function_a50725c23cddbf00,3,3,common,cod_dump.exe+0x7eb7280
0,6,function,function_c88a392097577c43,2,2,common,cod_dump.exe+0x7eb7800
0,6,function,function_24edb8a97f6832f0,2,2,common,cod_dump.exe+0x7eb9a70
0,6,function,function_fa5c3fbfb8b4b8c0,2,2,common,cod_dump.exe+0x7eb6e00
0,6,function,function_ca1cc2938b2b4271,2,2,common,cod_dump.exe+0x7eb5c00
0,6,function,function_ca30be9f04600a82,1,1,common,cod_dump.exe+0x7eb5ba0
0,6,function,objective_setminimapfloor,2,2,common,cod_dump.exe+0x7eb7de0
0,6,function,function_9131dbdc56590c15,1,1,common,cod_dump.exe+0x7eb6260
0,6,function,function_8eab38514b79538d,2,2,common,cod_dump.exe+0x7eb93a0
0,6,function,function_e1fd1567e23d7454,2,2,common,cod_dump.exe+0x7eb91e0
0,6,function,objective_position,2,2,common,cod_dump.exe+0x7eb6790
0,6,function,objective_onentity,2,2,common,cod_dump.exe+0x7eb6720
0,6,function,objective_setlocation,3,3,common,cod_dump.exe+0x7eb7af0
0,6,function,objective_unsetlocation,2,2,common,cod_dump.exe+0x7eb99b0
0,6,function,objective_setzoffset,2,2,common,cod_dump.exe+0x7eb96c0
0,6,function,function_ca5d26d0a4b51858,2,2,common,cod_dump.exe+0x7eb8e20
0,6,function,objective_getlocation,2,2,common,cod_dump.exe+0x7eb5f80
0,6,function,objective_setpinned,2,2,common,cod_dump.exe+0x7eb86e0
0,6,function,objective_pinforclient,2,2,common,cod_dump.exe+0x7eb4ef0
0,6,function,objective_unpinforclient,2,2,common,cod_dump.exe+0x7eb5060
0,6,function,objective_pinforteam,2,2,common,cod_dump.exe+0x7eb4fa0
0,6,function,objective_unpinforteam,2,2,common,cod_dump.exe+0x7eb5110
0,6,function,function_385d82b740322b3,2,2,common,cod_dump.exe+0x7eb90d0
0,6,function,function_e486fbdce5c2cb97,2,2,common,cod_dump.exe+0x7eb8740
0,6,function,objective_setshowdistance,2,2,common,cod_dump.exe+0x7eb8ed0
0,6,function,objective_setrotateonminimap,2,2,common,cod_dump.exe+0x7eb8d60
0,6,function,function_38c992e07c477802,2,2,common,cod_dump.exe+0x7eb8dc0
0,6,function,function_44a344c68a68f28d,2,2,common,cod_dump.exe+0x7eb77a0
0,6,function,function_2b8e3d3ae2a6414a,2,2,common,cod_dump.exe+0x7eb7740
0,6,function,objective_setshowoncompass,2,2,common,cod_dump.exe+0x7eb8ff0
0,6,function,objective_setminimapiconsize,2,2,common,cod_dump.exe+0x7eb7e20
0,6,function,objective_setbackground,2,2,common,cod_dump.exe+0x7eb6ce0
0,6,function,objective_setspecialobjectivedisplay,2,2,common,cod_dump.exe+0x7eb9300
0,6,function,function_90a7a0e6b30de7b9,2,2,common,cod_dump.exe+0x7eb76e0
0,6,function,objective_setshowprogress,2,2,common,cod_dump.exe+0x7eb9180
0,6,function,objective_showprogressforclient,2,2,common,cod_dump.exe+0x7eb9710
0,6,function,objective_hideprogressforclient,2,2,common,cod_dump.exe+0x7eb6420
0,6,function,objective_showprogressforteam,2,2,common,cod_dump.exe+0x7eb97c0
0,6,function,objective_hideprogressforteam,2,2,common,cod_dump.exe+0x7eb64d0
0,6,function,objective_setprogress,2,2,common,cod_dump.exe+0x7eb8a00
0,6,function,objective_setprogressclient,2,2,common,cod_dump.exe+0x7eb8ab0
0,6,function,objective_setprogressteam,2,2,common,cod_dump.exe+0x7eb8b80
0,6,function,function_15f29908a6fed8cd,3,3,common,cod_dump.exe+0x7eb80e0
0,6,function,objective_addclienttomask,2,2,common,cod_dump.exe+0x7eb52b0
0,6,function,function_fd9ed552c76d6299,1,1,common,cod_dump.exe+0x7eb5220
0,6,function,objective_addteamtomask,2,2,common,cod_dump.exe+0x7eb5360
0,6,function,function_82680923a320d0af,1,1,common,cod_dump.exe+0x7eb5250
0,6,function,objective_addalltomask,1,1,common,cod_dump.exe+0x7eb5280
0,6,function,objective_removeclientfrommask,2,2,common,cod_dump.exe+0x7eb68b0
0,6,function,function_38b84cb3d4357dd7,1,1,common,cod_dump.exe+0x7eb6820
0,6,function,objective_removeteamfrommask,2,2,common,cod_dump.exe+0x7eb6960
0,6,function,function_54cba32e5f1bc379,1,1,common,cod_dump.exe+0x7eb6880
0,6,function,objective_removeallfrommask,1,1,common,cod_dump.exe+0x7eb6850
0,6,function,objective_showtoplayersinmask,1,1,common,cod_dump.exe+0x7eb9880
0,6,function,objective_hidefromplayersinmask,1,1,common,cod_dump.exe+0x7eb63f0
0,6,function,objective_setfadedisabled,2,2,common,cod_dump.exe+0x7eb7180
0,6,function,objective_sethideelevation,2,2,common,cod_dump.exe+0x7eb7680
0,6,function,function_59c2c5d8363fbea0,2,2,common,cod_dump.exe+0x7eb8e70
0,6,function,function_beb96b20f4f9ff64,2,2,common,cod_dump.exe+0x7eb7d80
0,6,function,function_3c050d13e1a21c81,2,2,common,cod_dump.exe+0x7eb8080
0,6,function,function_5a1f9b4d7de0b23b,2,2,common,cod_dump.exe+0x7eb9240
0,6,function,function_780ca9b5a05de0c7,2,2,common,cod_dump.exe+0x7eb92a0
0,6,function,function_14fb99e48bcfe9e,2,2,common,cod_dump.exe+0x7eb9070
0,6,function,function_d8515d9148d4388,2,2,common,cod_dump.exe+0x7eb8f90
0,6,function,function_382097d8732a0c41,2,2,common,cod_dump.exe+0x7eb8950
0,6,function,function_8af0b8f18059cd2,2,2,common,cod_dump.exe+0x7eb8900
0,6,function,function_ea1530e8878e997e,2,2,common,cod_dump.exe+0x7eb7970
0,6,function,objective_setmarked,2,2,common,cod_dump.exe+0x7eb7c60
0,6,function,function_2c53177dca959c16,0,0,common,cod_dump.exe+0x7eb5e80
0,6,function,function_d75a31263aa9c206,0,0,common,cod_dump.exe+0x7eb5cd0
0,6,function,function_aa4ad5b012d66046,0,0,common,cod_dump.exe+0x7eb6330
0,6,function,function_47d88faf6f08af12,0,0,common,cod_dump.exe+0x7eb5e90
0,6,function,function_2c1df9e78c9043af,0,0,common,cod_dump.exe+0x7eb6340
0,6,function,function_c182766395482505,0,0,common,cod_dump.exe+0x7eb63e0
0,6,function,function_1e200dd4c96f2c6b,0,0,common,cod_dump.exe+0x7eb6290
0,6,function,function_3759e26b1b750f5,2,2,common,cod_dump.exe+0x7eb8160
0,6,function,function_37e24b733db13ca0,1,1,common,cod_dump.exe+0x7eb6350
0,6,function,function_e79ad5f5fb225e7c,2,2,common,cod_dump.exe+0x7eb9450
0,6,function,function_e553fc78b623eb5f,1,1,common,cod_dump.exe+0x7eb61d0
0,6,function,function_a9a3158a4dc4a91b,2,2,common,cod_dump.exe+0x7eb7cc0
0,6,function,function_f6ebf139f3238e96,1,1,common,cod_dump.exe+0x7eb5ea0
0,6,function,function_abf66d2f44db2c72,2,2,common,cod_dump.exe+0x7eb73b0
0,6,function,function_e0b4c9fff8058223,1,1,common,cod_dump.exe+0x7eb62a0
0,6,function,function_6f2cc70c375f2617,2,2,common,cod_dump.exe+0x7eb8c60
0,6,function,function_3f1a6a0ae5901866,2,2,common,cod_dump.exe+0x7eb78c0
0,6,function,function_95c77469baad8b7d,2,2,common,cod_dump.exe+0x7eb7540
0,6,function,function_968e4bef92f91d1a,2,2,common,cod_dump.exe+0x7eb6f90
0,6,function,function_ac6baf713fbab5ad,2,2,common,cod_dump.exe+0x7eb7f40
0,6,function,objective_disableping,2,2,common,cod_dump.exe+0x7eb5b50
0,6,function,function_461834c350793158,2,2,common,cod_dump.exe+0x7eb84e0
0,6,function,function_52ff09ba22610367,2,2,common,cod_dump.exe+0x7eb84a0
0,6,function,objective_settint,4,5,common,cod_dump.exe+0x7eb9510
0,6,function,function_6d950100aec1d712,2,3,common,cod_dump.exe+0x7eb6bd0
0,6,function,function_a7ef321168907608,2,2,common,cod_dump.exe+0x7eb95b0
0,6,function,objective_ping,1,1,common,cod_dump.exe+0x7eb6760
0,6,function,objective_setpings,2,2,common,cod_dump.exe+0x7eb85c0
0,6,function,objective_setpingsforteam,2,2,common,cod_dump.exe+0x7eb8620
0,6,function,getmaxobjectivecount,0,0,common,cod_dump.exe+0x7eb51d0
0,6,function,function_eb48368e1cb0b7c,2,2,common,cod_dump.exe+0x7eb8f30
0,6,function,function_b07c4d6d86c731fb,2,2,common,cod_dump.exe+0x7eb6d20
0,7,function,physics_getbulletmissilecontents,0,0,common,cod_dump.exe+0x48d0c30
0,7,function,physics_createcontents,1,1,common,cod_dump.exe+0x48cfe20
0,7,function,physics_getsurfacetypefromflags,1,1,common,cod_dump.exe+0x48d0cc0
0,7,function,physics_getbodylinvel,1,2,common,cod_dump.exe+0x48d09f0
0,7,function,physics_getbodyangvel,1,2,common,cod_dump.exe+0x48d0280
0,7,function,physics_getbodylinangvel,1,2,common,cod_dump.exe+0x48d07c0
0,7,function,physics_getbodymass,1,2,common,cod_dump.exe+0x48d0b40
0,7,function,physics_getbodydynamicmass,1,2,common,cod_dump.exe+0x48d0550
0,7,function,physics_getbodycenterofmass,1,2,common,cod_dump.exe+0x48d0440
0,7,function,physics_getbodyaabb,1,2,common,cod_dump.exe+0x48d0120
0,8,function,physics_aabbbroadphasequery,4,4,common,cod_dump.exe+0x48d1070
0,8,function,physics_aabbquery,5,5,common,cod_dump.exe+0x48d1820
0,8,function,physics_raycast,6,8,common,cod_dump.exe+0x48d7000
0,8,function,physics_spherecast,6,8,common,cod_dump.exe+0x48d8a20
0,8,function,physics_capsulecast,8,9,common,cod_dump.exe+0x48d25e0
0,8,function,physics_charactercast,8,9,common,cod_dump.exe+0x48d2c10
0,8,function,physics_shapecast,7,8,common,cod_dump.exe+0x48d8380
0,8,function,physics_querypoint,5,5,common,cod_dump.exe+0x48d6c80
0,8,function,physics_getclosestpointtosphere,6,6,common,cod_dump.exe+0x48d48c0
0,8,function,physics_getclosestpointtocapsule,8,8,common,cod_dump.exe+0x48d3d10
0,8,function,physics_getclosestpointtocharacter,8,9,common,cod_dump.exe+0x48d41f0
0,8,function,physics_getclosestpoint,7,7,common,cod_dump.exe+0x48d37b0
0,8,function,physics_setbodycenterofmassnormal,2,2,common,cod_dump.exe+0x48d7d10
0,8,function,physics_volumecreate,2,3,common,cod_dump.exe+0x48d5d50
0,8,function,physics_setbodylinvel,4,4,common,cod_dump.exe+0x48d8150
0,8,function,physics_setbodyangvel,4,4,common,cod_dump.exe+0x48d7b50
0,8,function,physics_setbodylinangvel,7,7,common,cod_dump.exe+0x48d7e80
0,8,function,physics_raycastents,6,7,common,cod_dump.exe+0x48d75b0
0,8,function,function_2c3f3b7f8787c0,6,7,common,cod_dump.exe+0x48d8ff0
0,9,function,getspawnarray,1,3,common,cod_dump.exe+0x7ebb2e0
0,9,function,function_33a5d7b8390ad8a5,1,3,common,cod_dump.exe+0x7ebb930
0,9,function,disablespawnpoints,0,0,common,cod_dump.exe+0x7ebae30
0,9,function,disablespawnpointsbyclassname,1,2,common,cod_dump.exe+0x7ebae40
0,9,function,disablespawnpointbyindex,1,2,common,cod_dump.exe+0x7ebad50
0,9,function,enablespawnpoints,0,0,common,cod_dump.exe+0x7ebb1f0
0,9,function,enablespawnpointsbyclassname,1,2,common,cod_dump.exe+0x7ebb200
0,9,function,enablespawnpointbyindex,1,2,common,cod_dump.exe+0x7ebb0d0
0,9,function,function_81b07c1b6f550d9a,0,0,common,cod_dump.exe+0x7eba9c0
0,9,function,registerspawnfactor,2,2,common,cod_dump.exe+0x7ebb7e0
0,9,function,function_e35439474cf2da8c,1,1,common,cod_dump.exe+0x7ebb750
0,9,function,enablefrontlinecriticalfactor,0,2,common,cod_dump.exe+0x7ebb010
0,9,function,function_3a3922697553fbc2,0,0,common,cod_dump.exe+0x7ebad40
0,9,function,function_18f32c3088738a98,0,0,common,cod_dump.exe+0x7ebb600
0,9,function,registerspawnteamsmode,1,1,common,cod_dump.exe+0x7ebb8d0
0,9,function,createspawninfluencer,2,4,common,cod_dump.exe+0x7eba9e0
0,9,function,destroyspawninfluencer,1,1,common,cod_dump.exe+0x7ebad00
0,9,function,destroyspawninfluencepoint,1,1,common,cod_dump.exe+0x7ebad00
0,9,function,function_92eb4fb2a18e2969,2,2,common,cod_dump.exe+0x7ebac20
0,9,function,function_5934230e5ba69963,2,2,common,cod_dump.exe+0x7ebbbc0
0,9,function,function_e9bd662010f07db5,2,2,common,cod_dump.exe+0x7ebbd50
0,9,function,spawninfluencersetorigin,2,2,common,cod_dump.exe+0x7ebbcd0
0,9,function,function_209b9b14037cef43,2,2,common,cod_dump.exe+0x7ebbc50
0,9,function,function_2478f52db476d256,1,1,common,cod_dump.exe+0x7ebbb60
0,9,function,spawninfluencepointlinkto,2,2,common,cod_dump.exe+0x7ebbbc0
0,9,function,spawninfluencepointislinked,1,1,common,cod_dump.exe+0x7ebba60
0,9,function,spawninfluencepointsetposition,2,2,common,cod_dump.exe+0x7ebbad0
0,9,function,registerscriptedspawnpoints,3,5,common,cod_dump.exe+0x7ebb610
0,9,function,function_a7814f6d26155db9,3,3,common,cod_dump.exe+0x7ebaf80
0,9,function,function_eb72a925277d70fc,1,1,dev,cod_dump.exe+0x7ebb910
0,9,function,function_df8a82467f5c73da,0,0,dev,cod_dump.exe+0x7eba9b0
0,9,function,function_8a6fd27282382d25,1,1,dev,cod_dump.exe+0x7ebbdb0
0,9,function,function_b608bce03527cc49,2,2,common,cod_dump.exe+0x7ebaba0
0,9,function,function_b5d53613b3891230,1,2,dev,cod_dump.exe+0x7ebaf20
0,9,function,function_4765454587e3ec7d,1,1,common,cod_dump.exe+0x7ebb920
0,9,function,function_94a7bad08a79c4f6,1,1,common,cod_dump.exe+0x7eba9d0
0,9,function,turnoffsnapshotmode,0,0,common,cod_dump.exe+0x7ebbf00
0,10,function,function_84c95ccab46a031d,5,5,common,cod_dump.exe+0x7ebc3e0
0,10,function,function_bb85f975008e7fc8,1,1,common,cod_dump.exe+0x7ebc340
0,11,function,createthreatbiasgroup,1,1,common,cod_dump.exe+0x7ebdfa0
0,11,function,threatbiasgroupexists,1,1,common,cod_dump.exe+0x7ec0710
0,11,function,getthreatbias,2,2,common,cod_dump.exe+0x7ebeb90
0,11,function,setthreatbias,3,3,common,cod_dump.exe+0x7ec02b0
0,11,function,setthreatbiasagainstall,2,2,common,cod_dump.exe+0x7ec03e0
0,11,function,function_2a3bbf432e87d61c,1,1,common,cod_dump.exe+0x7ec0570
0,11,function,setignoremegroup,2,2,common,cod_dump.exe+0x7ec0190
0,11,function,isalliedsentient,2,2,common,cod_dump.exe+0x7ebf100
0,11,function,isenemyteam,2,2,common,cod_dump.exe+0x7ebf280
0,11,function,getsentientcounts,0,0,common,cod_dump.exe+0x7ebea30
0,11,function,getsentientlimits,0,0,common,cod_dump.exe+0x7ebeb40
0,11,function,function_65c51095ab7f2bbf,1,1,common,cod_dump.exe+0x7ebdc40
0,11,function,function_8abc035c30340c12,1,1,common,cod_dump.exe+0x7ebfb90
0,11,function,function_e8064dd7fed363f5,2,2,common,cod_dump.exe+0x7ebe8d0
0,11,function,function_12caff5f610d2f9,2,5,common,cod_dump.exe+0x7ebfd60
0,11,function,function_f800ac405493454a,3,3,common,cod_dump.exe+0x7ebdd10
0,11,function,function_20b12cd8c94f368b,3,3,common,cod_dump.exe+0x7ebfee0
0,11,function,function_9cb6771f73a97b01,1,1,common,cod_dump.exe+0x7ebffe0
0,12,function,function_9ad33ec20795025,3,4,common,cod_dump.exe+0x321c460
0,12,function,vehicle_modelname,1,1,common,cod_dump.exe+0x321fc60
0,12,function,function_28f7fa0c814792a,9,9,common,cod_dump.exe+0x3223480
0,12,function,function_894382e01137c829,0,0,common,cod_dump.exe+0x321aea0
0,12,function,function_f03b4790912a8e21,1,1,common,cod_dump.exe+0x321aed0
0,12,function,function_89fbc50ef447d3b,1,1,common,cod_dump.exe+0x321aeb0
0,12,function,function_bf5284dfc094e81a,1,1,common,cod_dump.exe+0x321aef0
0,13,function,makeweapon,1,7,common,cod_dump.exe+0x7bbbe60
0,13,function,makealtweapon,2,7,common,cod_dump.exe+0x7bbbe70
0,13,function,function_80745a4905e8ac4c,1,7,common,cod_dump.exe+0x7bbc580
0,13,function,makeweaponfromstring,1,1,common,cod_dump.exe+0x7bbbe80
0,13,function,nullweapon,0,0,common,cod_dump.exe+0x7bbc590
0,13,function,isweapon,1,1,common,cod_dump.exe+0x7bbad50
0,13,function,issameweapon,2,3,common,cod_dump.exe+0x7bba920
0,13,function,isnullweapon,1,1,common,cod_dump.exe+0x7bbad20
0,13,function,isundefinedweapon,1,1,common,cod_dump.exe+0x7bbadb0
0,13,function,getcompleteweaponname,1,1,common,cod_dump.exe+0x7bb87d0
0,13,function,getweaponindex,1,1,common,cod_dump.exe+0x7bba3a0
0,13,function,getweaponhasperk,2,2,common,cod_dump.exe+0x7bb9f60
0,13,function,function_46ec0ebc88b3a6fc,1,1,common,cod_dump.exe+0x7bba220
0,13,function,function_9955d5b2a1d97c43,1,1,common,cod_dump.exe+0x7bba140
0,13,function,function_b7037bc0cf5c7a82,1,1,common,cod_dump.exe+0x7bba1b0
0,13,function,function_111dde386d2981b4,1,1,common,cod_dump.exe+0x7bb9db0
0,13,function,function_da9b77a6db731e4b,1,1,common,cod_dump.exe+0x7bba290
0,13,function,function_38e455437698f6af,1,1,common,cod_dump.exe+0x7bba060
0,13,function,function_180f246714b6c204,1,1,common,cod_dump.exe+0x7bb9e80
0,13,function,function_7974b348bf7596e9,1,1,common,cod_dump.exe+0x7bb9cd0
0,13,function,getweaponrootstring,1,1,common,cod_dump.exe+0x7bba590
0,13,function,function_465199eda7d5fda8,1,1,common,cod_dump.exe+0x7bba3d0
0,13,function,function_18230039fad6de43,1,1,common,cod_dump.exe+0x7bb9b30
0,13,function,function_d71c82dac3ffb910,1,1,common,cod_dump.exe+0x7bb9bf0
0,13,function,getweaponblueprintnames,1,1,common,cod_dump.exe+0x7bb98a0
0,13,function,function_4d465a88a4c974d3,1,1,common,cod_dump.exe+0x7bb58a0
0,13,function,function_357526af7a89075f,1,1,common,cod_dump.exe+0x7bb57d0
0,13,function,function_7fbe09b4061ba663,1,1,common,cod_dump.exe+0x7bb5950
0,13,function,function_6a820129c91338cb,2,2,common,cod_dump.exe+0x7bb96b0
0,13,function,function_7d4df70b836c0973,2,2,common,cod_dump.exe+0x7bb9760
0,13,function,function_18358df7912f6208,2,2,common,cod_dump.exe+0x7bb9980
0,13,function,function_6efb77825b6eedc4,2,2,common,cod_dump.exe+0x7bb9a50
0,13,function,function_2c5f5be660c39bfe,2,2,common,cod_dump.exe+0x7bb7350
